Original.F,Location.T,coords.x1,coords.x2
pop18_ALL_DPaW C. undulatum,Single Plant,404655.339,6461476.176
pop18_ALL_DPaW C. undulatum,Single Plant,404657.614,6461467.713
pop18_ALL_DPaW C. undulatum,Single Plant,404655.324,6461469.039
pop18_ALL_DPaW C. undulatum,Single Plant,404651.609,6461473.258
pop18_ALL_DPaW C. undulatum,Single Plant,404652.814,6461475.814
pop18_ALL_DPaW C. undulatum,Single Plant,404653.077,6461482.402
pop18_ALL_DPaW C. undulatum,Single Plant,404652.54,6461483.698
pop18_ALL_DPaW C. undulatum,Single Plant,404650.61,6461478.633
pop18_ALL_DPaW C. undulatum,Single Plant,404673.389,6461489.026
pop18_ALL_DPaW C. undulatum,Single Plant,404676.232,6461485.569
pop18_ALL_DPaW C. undulatum,Single Plant,404672.915,6461485.473
pop18_ALL_DPaW C. undulatum,Single Plant,404672.36,6461479.191
pop18_ALL_DPaW C. undulatum,Single Plant,404673.198,6461470.553
pop18_ALL_DPaW C. undulatum,Single Plant,404676.59,6461480.863
pop18_ALL_DPaW C. undulatum,Single Plant,404677.171,6461484.154
pop18_ALL_DPaW C. undulatum,Single Plant,404672.037,6461481.931
pop18_ALL_DPaW C. undulatum,Single Plant,404667.354,6461476.545
pop18_ALL_DPaW C. undulatum,Single Plant,404659.741,6461468.854
pop18_ALL_DPaW C. undulatum,Single Plant,404657.132,6461471.591
pop18_ALL_DPaW C. undulatum,Single Plant,404654.459,6461471.268
pop18_ALL_DPaW C. undulatum,Single Plant,404648.964,6461476.547
pop18_ALL_DPaW C. undulatum,Single Plant,404649.136,6461474.78
pop18_ALL_DPaW C. undulatum,Single Plant,404658.493,6461463.931
pop18_ALL_DPaW C. undulatum,Single Plant,404659.589,6461463.705
pop18_ALL_DPaW C. undulatum,Single Plant,404657.15,6461462.663
pop18_ALL_DPaW C. undulatum,Single Plant,404660.554,6461463.487
pop18_ALL_DPaW C. undulatum,Single Plant,404654.779,6461458.498
pop18_ALL_DPaW C. undulatum,Single Plant,404661.533,6461452.511
pop18_ALL_DPaW C. undulatum,Single Plant,404663.759,6461452.76
pop18_ALL_DPaW C. undulatum,Single Plant,404664.741,6461456.025
pop18_ALL_DPaW C. undulatum,Single Plant,404665.564,6461457.538
pop18_ALL_DPaW C. undulatum,Single Plant,404667.208,6461459.144
pop18_ALL_DPaW C. undulatum,Single Plant,404668.952,6461458.028
pop18_ALL_DPaW C. undulatum,Single Plant,404670.343,6461459.597
pop18_ALL_DPaW C. undulatum,Single Plant,404676.033,6461456.069
pop18_ALL_DPaW C. undulatum,Single Plant,404677.179,6461455.923
pop18_ALL_DPaW C. undulatum,Single Plant,404675.175,6461453.571
pop18_ALL_DPaW C. undulatum,Single Plant,404674.021,6461450.606
pop18_ALL_DPaW C. undulatum,Single Plant,404662.003,6461451.435
pop18_ALL_DPaW C. undulatum,Single Plant,404659.682,6461451.994
pop18_ALL_DPaW C. undulatum,Single Plant,404643.079,6461436.583
pop18_ALL_DPaW C. undulatum,Single Plant,404642.153,6461431.505
pop18_ALL_DPaW C. undulatum,Single Plant,404640.396,6461430.076
pop18_ALL_DPaW C. undulatum,Single Plant,404638.822,6461424.195
pop18_ALL_DPaW C. undulatum,Single Plant,404621.091,6461461.378
pop18_ALL_DPaW C. undulatum,Single Plant,404621.613,6461463.63
pop18_ALL_DPaW C. undulatum,Single Plant,404646.67,6461463.505
pop18_ALL_DPaW C. undulatum,Single Plant,404646.176,6461467.135
pop18_ALL_DPaW C. undulatum,Single Plant,404643.224,6461468.608
pop18_ALL_DPaW C. undulatum,Single Plant,404642.258,6461470.788
pop18_ALL_DPaW C. undulatum,Single Plant,404644.226,6461473.751
pop18_ALL_DPaW C. undulatum,Single Plant,404640.787,6461488.628
pop18_ALL_DPaW C. undulatum,Single Plant,404644.637,6461491.392
pop18_ALL_DPaW C. undulatum,Single Plant,404644.281,6461490.403
pop18_ALL_DPaW C. undulatum,Single Plant,404652.48,6461495.543
pop18_ALL_DPaW C. undulatum,Single Plant,404652.751,6461466.846
pop18_ALL_DPaW C. undulatum,Single Plant,404653.842,6461466.277
pop18_ALL_DPaW C. undulatum,Single Plant,404651.284,6461411.408
pop18_ALL_DPaW C. undulatum,Single Plant,404645.188,6461412.601
pop18_ALL_DPaW C. undulatum,Single Plant,404643.206,6461420.274
pop18_ALL_DPaW C. undulatum,Single Plant,404643.485,6461423.195
pop18_ALL_DPaW C. undulatum,Single Plant,404763.117,6461455.513
pop18_ALL_DPaW C. undulatum,Single Plant,404740.875,6461436.784
pop18_ALL_DPaW C. undulatum,Single Plant,404709.58,6461429.444
pop18_ALL_DPaW C. undulatum,Single Plant,404702.978,6461419.597
pop18_ALL_DPaW C. undulatum,Single Plant,404716.304,6461417.933
pop18_ALL_DPaW C. undulatum,Single Plant,404719.316,6461414.752
pop18_ALL_DPaW C. undulatum,Single Plant,404713.544,6461405.806
pop18_ALL_DPaW C. undulatum,Single Plant,404716.493,6461403.823
pop18_ALL_DPaW C. undulatum,Single Plant,404717.032,6461403.431
pop18_ALL_DPaW C. undulatum,Single Plant,404718.009,6461403.207
pop18_ALL_DPaW C. undulatum,Single Plant,404718.295,6461402.044
pop18_ALL_DPaW C. undulatum,Single Plant,404711.413,6461403.303
pop18_ALL_DPaW C. undulatum,Single Plant,404710.912,6461404.134
pop18_ALL_DPaW C. undulatum,Single Plant,404709.663,6461406.626
pop18_ALL_DPaW C. undulatum,Single Plant,404708.223,6461407.133
pop18_ALL_DPaW C. undulatum,Single Plant,404710.105,6461400.039
pop18_ALL_DPaW C. undulatum,Single Plant,404701.392,6461400.104
pop18_ALL_DPaW C. undulatum,Single Plant,404700.273,6461399.401
pop18_ALL_DPaW C. undulatum,Single Plant,404702.373,6461397.548
pop18_ALL_DPaW C. undulatum,Single Plant,404694.114,6461388.266
pop18_ALL_DPaW C. undulatum,Single Plant,404695.169,6461384.519
pop18_ALL_DPaW C. undulatum,Single Plant,404696.542,6461379.785
pop18_ALL_DPaW C. undulatum,Single Plant,404681.32,6461377.63
pop18_ALL_DPaW C. undulatum,Single Plant,404681.692,6461380.411
pop18_ALL_DPaW C. undulatum,Single Plant,404675.685,6461378.748
pop18_ALL_DPaW C. undulatum,Single Plant,404679.683,6461375.347
pop18_ALL_DPaW C. undulatum,Single Plant,404685.433,6461370.236
pop18_ALL_DPaW C. undulatum,Single Plant,404677.587,6461357.938
pop18_ALL_DPaW C. undulatum,Single Plant,404679.793,6461351.056
pop18_ALL_DPaW C. undulatum,Single Plant,404668.974,6461352.083
pop18_ALL_DPaW C. undulatum,Single Plant,404671.34,6461341.519
pop18_ALL_DPaW C. undulatum,Single Plant,404666.572,6461338.718
pop18_ALL_DPaW C. undulatum,Single Plant,404659.575,6461342.617
pop18_ALL_DPaW C. undulatum,Single Plant,404659.358,6461340.795
pop18_ALL_DPaW C. undulatum,Single Plant,404659.078,6461340.338
pop18_ALL_DPaW C. undulatum,Single Plant,404655.15,6461338.574
pop18_ALL_DPaW C. undulatum,Single Plant,404660.513,6461337.114
pop18_ALL_DPaW C. undulatum,Single Plant,404643.026,6461302.854
pop18_ALL_DPaW C. undulatum,Single Plant,404640.81,6461300.413
pop18_ALL_DPaW C. undulatum,Single Plant,404633.092,6461297.642
pop18_ALL_DPaW C. undulatum,Single Plant,404627.71,6461303.095
pop18_ALL_DPaW C. undulatum,Single Plant,404641.514,6461396.88
pop18_ALL_DPaW C. undulatum,Single Plant,404620.528,6461402.927
pop18_ALL_DPaW C. undulatum,Single Plant,404617.531,6461404.869
pop18_ALL_DPaW C. undulatum,Single Plant,404618.045,6461406.688
pop18_ALL_DPaW C. undulatum,Single Plant,404618.83,6461408.802
pop18_ALL_DPaW C. undulatum,Single Plant,404618.071,6461410.516
pop18_ALL_DPaW C. undulatum,Single Plant,404658.483,6461355.381
pop18_ALL_DPaW C. undulatum,Single Plant,404669.879,6461371.739
pop18_ALL_DPaW C. undulatum,Single Plant,404667.872,6461377.587
pop18_ALL_DPaW C. undulatum,Single Plant,404667.226,6461374.411
pop18_ALL_DPaW C. undulatum,Single Plant,404668.154,6461382.157
pop18_ALL_DPaW C. undulatum,Single Plant,404679.127,6461381.373
pop18_ALL_DPaW C. undulatum,Single Plant,404685.941,6461390.91
pop18_ALL_DPaW C. undulatum,Single Plant,404688.758,6461395.628
pop18_ALL_DPaW C. undulatum,Single Plant,404689.056,6461404.78
pop18_ALL_DPaW C. undulatum,Single Plant,404695.769,6461405.122
pop18_ALL_DPaW C. undulatum,Single Plant,404701.447,6461410.067
pop18_ALL_DPaW C. undulatum,Single Plant,404701.415,6461413.225
pop18_ALL_DPaW C. undulatum,Single Plant,404712.73,6461421.041
pop18_ALL_DPaW C. undulatum,Single Plant,404711.091,6461426.691
pop18_ALL_DPaW C. undulatum,Single Plant,404721.247,6461424.571
pop18_ALL_DPaW C. undulatum,Single Plant,404725.052,6461427.718
pop18_ALL_DPaW C. undulatum,Single Plant,404726.441,6461433.77
