phylo.name,Species notes,leaf.fresh.weight.g,leaf.dry.weight.g,root.dry.weight.g,stem.dry.weight.g,leaf.area.cm.sq,experiment,all.dry.weight.g,block,harvest.minus.germ.date,average.seed.weight
Melinis_ambigua,,0.1571,0.0218,0.0227,0.0185,9.5712,B,0.063,3,24,0.000111236
Melinis_ambigua,,1.4167,0.2928,0.3192,0.2222,82.2981,B,0.8342,5,39,0.000111236
Melinis_ambigua,,0.0392,0.0062,0.0061,0.0015,2.1676,B,0.0138,7,23,0.000111236
Melinis_ambigua,,0.0025,0.00052,9.00E-04,0.00024,0.2604,B,0.00166,1,17,0.000111236
Melinis_ambigua,,0.0259,0.00384,0.00178,0.00136,1.6217,B,0.00698,7,23,0.000111236
Melinis_ambigua,,0.0155,0.00195,0.00563,0.00051,1.0791,B,0.00809,6,17,0.000111236
Melinis_ambigua,,0.2093,0.03354,0.03459,0.018,13.9929,B,0.08613,4,32,0.000111236
Melinis_ambigua,,0.0011,0.00018,0.00015,8.00E-05,0.1366,B,0.00041,5,11,0.000111236
Melinis_ambigua,,0.1628,0.0298,0.0505,0.0157,10.5182,B,0.096,2,31,0.000111236
Melinis_ambigua,,1.0425,0.1661,0.2466,0.1695,58.082,B,0.5822,1,40,0.000111236
Melinis_repens,,0.1552,0.0251,0.0405,0.01352,9.97,A,0.07912,1,32,0.000223636
Melinis_repens,,0.0618,0.0064,0.0076,0.0033,3.4007,A,0.0173,8,18,0.000223636
Melinis_repens,,0.31,0.0468,0.0517,0.035,14.3027,A,0.1335,4,25,0.000223636
Melinis_repens,,0.1445,0.0191,0.0282,0.0125,6.4832,A,0.0598,8,24,0.000223636
Melinis_repens,,2.3591,0.5389,0.5928,1.0894,128.2045,A,2.2211,4,47,0.000223636
Melinis_repens,,0.6338,0.1293,0.1147,0.1051,32.5353,A,0.3491,3,39,0.000223636
Melinis_repens,,0.0473,0.0078,0.0079,0.0022,2.3734,A,0.0179,3,17,0.000223636
Melinis_repens,,0.0095,0.00104,0.00118,7.00E-05,0.524,A,0.00229,3,10,0.000223636
Melinis_repens,,0.3684,0.0562,0.0649,0.0393,17.3816,A,0.1604,7,32,0.000223636
Melinis_repens,,1.14,0.2075,0.23934,0.2405,60.9209,A,0.68734,8,40,0.000223636
Merxmuellera_stricta,,0.0072,0.00178,0.00171,0.00049,0.6247,B,0.00398,2,30,0.000287629
Merxmuellera_stricta,,0.0267,0.007,0.0079,0.0027,1.1037,B,0.0176,2,59,0.000287629
Merxmuellera_stricta,,0.004,0.00126,0.00134,0.00035,0.3378,B,0.00295,8,23,0.000287629
Merxmuellera_stricta,,0.0475,0.0084,0.0103,0.0039,1.8322,B,0.0226,2,59,0.000287629
Merxmuellera_stricta,,0.0941,0.0084,0.0228,0.00953,3.7694,B,0.04073,8,58,0.000287629
Merxmuellera_stricta,,0.016,0.00331,0.00204,0.00131,0.8931,B,0.00666,1,58,0.000287629
Merxmuellera_stricta,,0.0024,0.00054,0.00024,0.00029,0.1633,B,0.00107,8,9,0.000287629
Merxmuellera_stricta,,0.0072,0.0029,0.00472,0.00098,0.6229,B,0.0086,6,53,0.000287629
Merxmuellera_stricta,,0.0146,0.00435,0.00565,0.00124,1.2804,B,0.01124,7,30,0.000287629
Merxmuellera_stricta,,0.0151,0.0053,0.00781,0.00188,0.7248,B,0.01499,5,46,0.000287629
Merxmuellera_stricta,,0.0025,8.00E-04,0.00113,0.00027,0.1703,B,0.0022,8,16,0.000287629
Merxmuellera_stricta,,0.0029,0.00039,0.00022,0.00017,0.1914,B,0.00078,7,41,0.000287629
Merxmuellera_stricta,,0.0938,0.0233,0.0286,0.0094,4.757,B,0.0613,4,53,0.000287629
Merxmuellera_stricta,,0.0041,0.00094,0.00112,0.00041,0.3223,B,0.00247,5,23,0.000287629
Microstegium_vimineum,,0.3414,0.0571,0.0483,0.0358,20.5115,A,0.1412,5,25,0.000304
Microstegium_vimineum,,1.0742,0.2282,0.24621,0.16546,66.3701,A,0.63987,1,41,0.000304
Microstegium_vimineum,,0.01,0.00137,0.0013,0.00025,0.6529,A,0.00292,1,18,0.000304
Microstegium_vimineum,,0.00156,0.001,0.00074,6.00E-05,0.1687,A,0.0018,1,12,0.000304
Microstegium_vimineum,,0.8509,0.1488,0.1181,0.09278,57.1175,A,0.35968,2,33,0.000304
Miscanthus_oligostachyus,,0.0018,0.00039,4.00E-04,0.00041,0.2016,B,0.0012,6,11,0.001811818
Miscanthus_oligostachyus,,0.0266,0.0066,0.00579,0.00461,1.5684,B,0.017,2,31,0.001811818
Miscanthus_oligostachyus,,0.0237,0.0107,0.0255,0.0071,1.838,B,0.0433,5,44,0.001811818
Miscanthus_oligostachyus,,0.0044,0.00095,0.00159,0.00053,0.2873,B,0.00307,3,9,0.001811818
Miscanthus_oligostachyus,,0.0334,0.0057,0.0052,0.00348,2.439,B,0.01438,1,25,0.001811818
Miscanthus_oligostachyus,,0.0145,0.004,0.0025,0.0019,1.0696,B,0.0084,3,18,0.001811818
Miscanthus_oligostachyus,,0.0168,0.0046,0.0055,0.00245,1.2829,B,0.01255,4,24,0.001811818
Miscanthus_oligostachyus,,0.0384,0.0133,0.005,0.00971,2.3092,B,0.02801,7,43,0.001811818
Miscanthus_oligostachyus,,0.01,0.0026,0.00233,0.00132,0.6669,B,0.00625,1,18,0.001811818
Muhlenbergia_capillaris,,0.0021,0.00075,0.00074,0.00018,0.113,A,0.00167,2,15,0.000245
Muhlenbergia_capillaris,,0.0011,0.00028,3.00E-05,2.00E-05,0.1007,A,0.00033,6,10,0.000245
Muhlenbergia_capillaris,,0.0472,0.0146,0.0151,0.01115,2.3763,A,0.04085,8,42,0.000245
Muhlenbergia_capillaris,,0.0027,0.00092,0.0028,0.00036,0.1703,A,0.00408,1,19,0.000245
Muhlenbergia_capillaris,,0.0143,0.004,0.00145,0.00128,0.9902,A,0.00673,3,26,0.000245
Muhlenbergia_capillaris,,0.0466,0.0159,0.0176,0.0083,2.5003,A,0.0418,7,31,0.000245
Muhlenbergia_capillaris,,0.0011,5.00E-05,0.00058,0.00024,0.0943,A,0.00087,3,12,0.000245
Muhlenbergia_capillaris,,0.062,0.0217,0.02964,0.01206,3.6694,A,0.0634,4,40,0.000245
Muhlenbergia_glomerata,,0.0068,0.00163,0.00113,0.00157,0.5804,A,0.00433,2,16,0.000107692
Muhlenbergia_glomerata,,0.0186,0.0056,0.00379,0.00556,2.1332,A,0.01495,6,26,0.000107692
Muhlenbergia_glomerata,,5.00E-04,1.00E-05,0.00037,1.00E-05,0.0372,A,0.00039,6,10,0.000107692
Muhlenbergia_glomerata,,0.023,0.005,0.02325,0.00544,2.7928,A,0.03369,4,30,0.000107692
Muhlenbergia_glomerata,,0.0484,0.0144,0.0098,0.017,3.9063,A,0.0412,7,30,0.000107692
Muhlenbergia_glomerata,,0.0012,0.00045,0.00027,0.00033,0.1223,A,0.00105,3,9,0.000107692
Muhlenbergia_glomerata,,0.0489,0.0171,0.01686,0.0588,5.8377,A,0.09276,1,39,0.000107692
Muhlenbergia_glomerata,,0.0056,0.00112,0.00162,0.00121,0.8121,A,0.00395,1,25,0.000107692
Muhlenbergia_glomerata,,0.1178,0.0338,0.02558,0.04849,9.75,A,0.10787,1,41,0.000107692
Muhlenbergia_glomerata,,0.0148,0.0039,0.00428,0.0034,1.3648,A,0.01158,6,22,0.000107692
Muhlenbergia_porteri,,0.0095,0.00161,0.0032,0.0012,1.0557,B,0.00601,4,22,0.000216129
Muhlenbergia_porteri,,0.0268,0.0075,0.0155,0.0069,2.9375,B,0.0299,8,29,0.000216129
Muhlenbergia_porteri,,9.00E-04,0.00023,0.00034,0.00015,0.1475,B,0.00072,6,13,0.000216129
Muhlenbergia_porteri,,0.3505,0.0821,0.0962,0.1648,40.1364,B,0.3431,3,42,0.000216129
Muhlenbergia_porteri,,0.006,0.00108,0.00225,0.00055,0.7189,B,0.00388,5,15,0.000216129
Muhlenbergia_porteri,,0.0239,0.0039,0.00601,0.00429,2.779,B,0.0142,3,22,0.000216129
Muhlenbergia_porteri,,0.0012,0.00011,9.00E-05,0.00023,0.2044,B,0.00043,6,8,0.000216129
Muhlenbergia_porteri,,0.2824,0.066,0.2008,0.19044,37.7146,B,0.45724,6,39,0.000216129
Muhlenbergia_porteri,,0.4045,0.0775,0.1198,0.0978,44.1369,B,0.2951,1,29,0.000216129
Muhlenbergia_racemosa,,0.0057,0.00141,0.002,0.00101,0.4651,A,0.00442,1,19,0.000184328
Muhlenbergia_racemosa,,0.0438,0.0075,0.01327,0.0072,4.2626,A,0.02797,8,30,0.000184328
Muhlenbergia_racemosa,,0.0053,0.00106,0.00011,0.00065,0.5213,A,0.00182,2,14,0.000184328
Muhlenbergia_racemosa,,0.00053,2.00E-05,6.00E-05,0.00022,0.0396,A,3.00E-04,3,11,0.000184328
Muhlenbergia_racemosa,,0.0396,0.0083,0.0085,0.00667,4.0409,A,0.02347,1,25,0.000184328
Muhlenbergia_racemosa,,0.7594,0.1722,0.11187,0.23702,53.586,A,0.52109,2,30,0.000184328
Muhlenbergia_rigens,,0.2833,0.0572,0.0355,0.02752,14.9655,B,0.12022,5,32,0.000154545
Muhlenbergia_rigens,,0.4385,0.0918,0.1116,0.0562,21.9724,B,0.2596,2,41,0.000154545
Muhlenbergia_rigens,,0.0045,0.00093,0.00089,0.00079,0.4603,B,0.00261,1,18,0.000154545
Muhlenbergia_rigens,,1.452,0.2941,0.2021,0.1821,66.2575,B,0.6783,4,42,0.000154545
Muhlenbergia_rigens,,0.0834,0.0175,0.0158,0.01362,5.2111,B,0.04692,8,25,0.000154545
Muhlenbergia_rigens,,0.1848,0.03298,0.0182,0.02478,6.199,B,0.07596,7,32,0.000154545
Muhlenbergia_rigens,,0.0509,0.01114,0.0082,0.0083,4.144,B,0.02764,1,27,0.000154545
Muhlenbergia_rigens,,0.0016,0.00033,0.00026,0.00023,0.2243,B,0.00082,8,11,0.000154545
Muhlenbergia_rigens,,0.0044,0.00103,0.002,0.00044,0.3539,B,0.00347,3,18,0.000154545
Muhlenbergia_rigens,,0.0018,0.00038,0.00029,0.00026,0.3064,B,0.00093,3,11,0.000154545
Muhlenbergia_rigida,,NA,0.00029,0.00017,1.00E-05,0.0506,B,0.00047,4,11,0.000208889
Muhlenbergia_rigida,,0.0078,0.00206,0.0024,0.00092,0.7198,B,0.00538,1,17,0.000208889
Muhlenbergia_rigida,,0.0448,0.0107,0.001,0.0059,3.4187,B,0.0176,3,32,0.000208889
Muhlenbergia_rigida,,0.0174,0.00435,0.0029,0.00139,1.7382,B,0.00864,5,25,0.000208889
Muhlenbergia_rigida,,0.0225,0.0053,0.0049,0.002,1.5081,B,0.0122,3,25,0.000208889
Muhlenbergia_rigida,,0.2508,0.088,0.0956,0.0343,18.2358,B,0.2179,8,42,0.000208889
Muhlenbergia_rigida,,0.2574,0.0736,0.0813,0.0793,16.6803,B,0.2342,4,43,0.000208889
Muhlenbergia_rigida,,0.0013,0.00041,0.00069,0.00018,0.2023,B,0.00128,6,9,0.000208889
Muhlenbergia_rigida,,0.0048,0.00137,0.00034,0.00067,0.5302,B,0.00238,6,18,0.000208889
Muhlenbergia_rigida,,0.78,0.202,0.01962,0.01485,5.8646,B,0.23647,5,32,0.000208889
Nardus_stricta,,3.00E-04,0.00024,0.00024,0,0.0514,B,0.00048,2,7,4.00E-04
Nardus_stricta,,0.0074,0.00194,0.00164,0.00416,0.5679,B,0.00774,5,47,4.00E-04
Nardus_stricta,,0.0051,0.00159,0.00294,0.00133,0.4482,B,0.00586,6,39,4.00E-04
Nardus_stricta,,0.0058,0.00181,0.00341,0.0016,0.5677,B,0.00682,7,29,4.00E-04
Nardus_stricta,,0.0073,0.0026,0.00331,0.00212,0.6501,B,0.00803,2,37,4.00E-04
Nardus_stricta,,0.0215,0.00044,0.00096,0.00035,0.29,B,0.00175,5,24,4.00E-04
Nardus_stricta,,0.0128,0.0029,0.00659,0.0031,1.023,B,0.01259,1,44,4.00E-04
Nardus_stricta,,0.0025,9.00E-04,9.00E-04,0.00025,0.3747,B,0.00205,6,26,4.00E-04
Nardus_stricta,,0.0023,0.00083,0.0019,0.00046,0.2828,B,0.00319,6,26,4.00E-04
Nassella_pubiflora,,0.0443,0.0111,0.0092,0.0036,3.1464,A,0.0239,4,32,0.000301786
Nassella_pubiflora,,0.0029,0.00095,0.00058,0.00052,0.1977,A,0.00205,5,18,0.000301786
Nassella_pubiflora,,0.0343,0.0076,0.0088,0.0029,2.8649,A,0.0193,2,25,0.000301786
Nassella_pubiflora,,0.0377,0.0107,0.0037,0.00634,1.9142,A,0.02074,7,32,0.000301786
Nassella_pubiflora,,0.0034,0.0011,0.00027,0.00071,0.2586,B,0.00208,7,20,0.000301786
Nassella_pubiflora,,0.0143,0.0033,0.0021,0.00099,1.1291,A,0.00639,8,25,0.000301786
Nassella_pubiflora,,0.0034,0.00115,0.00054,0.00062,0.2235,A,0.00231,6,18,0.000301786
Nassella_pubiflora,,0.0012,0.00067,0.00027,0.00026,0.1477,B,0.0012,4,9,0.000301786
Nassella_pubiflora,,7.00E-04,1.00E-05,1.00E-05,1.00E-04,0.0642,B,0.00012,3,11,0.000301786
Nassella_pubiflora,,0.0014,0.00032,0.00048,2.00E-04,0.122,A,0.001,7,12,0.000301786
Nassella_pubiflora,,0.0021,0.0011,1.00E-05,0.00141,0.1546,B,0.00252,5,40,0.000301786
Nassella_pubiflora,,0.4173,0.1225,0.10039,0.09293,18.6982,A,0.31582,5,44,0.000301786
Nassella_pubiflora,,5.00E-04,0.00027,3.00E-04,0,0.048,A,0.00057,7,11,0.000301786
Nassella_pubiflora,,0.1032,0.028,0.03002,0.01861,9.3607,A,0.07663,1,44,0.000301786
Nassella_pubiflora,,0.0021,0.00081,0.00035,0.001,0.2799,B,0.00216,1,27,0.000301786
Nassella_pubiflora,,0.0239,0.00697,0.00568,0.00108,1.7777,B,0.01373,4,32,0.000301786
Neurachne_alopecuroides,,0.0462,0.0112,0.01237,0.00685,1.8489,A,0.03042,4,32,0.00167439
Neurachne_alopecuroides,,0.022,0.0064,0.0059,0.0034,0.9047,A,0.0157,4,24,0.00167439
Neurachne_alopecuroides,,0.0136,0.00323,0.00388,0.00206,0.6887,A,0.00917,4,33,0.00167439
Neurachne_alopecuroides,,0.076,0.0242,0.02837,0.01294,2.2758,A,0.06551,8,60,0.00167439
Neurachne_alopecuroides,,0.0084,0.00204,0.00179,0.00085,0.469,A,0.00468,3,17,0.00167439
Neurachne_alopecuroides,,0.0061,0.00122,0.00078,0.00066,0.3418,A,0.00266,4,10,0.00167439
Neurachne_alopecuroides,,0.0477,0.0153,0.01035,0.01325,2.2564,A,0.0389,7,46,0.00167439
Neurachne_alopecuroides,,0.0065,0.0018,0.00112,0.00115,0.3553,A,0.00407,4,19,0.00167439
Neurachne_alopecuroides,,0.0179,0.005,0.00988,0.00358,1.0985,A,0.01846,4,32,0.00167439
Odyssea_mucronata,,0.0033,0.00096,0.00035,0.00063,0.17,B,0.00194,3,29,0.001051613
Odyssea_mucronata,,0.0105,0.0017,0.00121,8.00E-04,0.5099,B,0.00371,2,27,0.001051613
Odyssea_mucronata,,0.0059,0.00102,0.0015,0.00035,0.2526,B,0.00287,2,21,0.001051613
Odyssea_mucronata,,0.1869,0.0559,0.0474,0.04096,9.7894,B,0.14426,3,56,0.001051613
Odyssea_mucronata,,0.0036,0.00111,1.00E-05,0.00032,0.1759,B,0.00144,3,55,0.001051613
Odyssea_mucronata,,8.00E-04,0.00039,0.00014,0,0.089,B,0.00053,8,21,0.001051613
Odyssea_mucronata,,0.001,0.00048,1.00E-05,0.00055,0.0742,B,0.00104,4,13,0.001051613
Odyssea_mucronata,,0.116,0.0294,0.0559,0.01371,7.7312,B,0.09901,8,38,0.001051613
Oplismenus_hirtellus,,0.0373,0.00829,0.00131,0.0015,1.9177,B,0.0111,6,25,9.00E-04
Oplismenus_hirtellus,,0.0086,0.00174,0.00055,0.00034,0.5463,B,0.00263,6,18,9.00E-04
Oplismenus_hirtellus,,0.076,0.018,0.00088,0.00354,4.6826,B,0.02242,5,40,9.00E-04
Oplismenus_hirtellus,,0.0243,0.0076,0.00069,0.00116,1.9723,B,0.00945,3,44,9.00E-04
Oplismenus_hirtellus,,0.817,0.2126,0.0497,0.0529,47.5366,B,0.3152,4,44,9.00E-04
Oplismenus_hirtellus,,0.1834,0.0481,0.00303,0.0067,12.8225,B,0.05783,7,43,9.00E-04
Oplismenus_hirtellus,,0.0175,0.00351,0.00082,8.00E-04,0.9849,B,0.00513,8,17,9.00E-04
Oplismenus_hirtellus,,0.0599,0.0129,0.0026,0.003,3.5959,B,0.0185,3,44,9.00E-04
Oplismenus_hirtellus,,0.0036,0.00075,0.00045,0.00045,0.3571,B,0.00165,8,18,9.00E-04
Orthoclada_laxa,,0.0126,0.0041,0.00289,0.00566,1.4503,B,0.01265,3,46,0.001172222
Orthoclada_laxa,,0.0052,0.0011,0.00091,0.00064,0.577,B,0.00265,4,19,0.001172222
Orthoclada_laxa,,0.2,0.0536,0.02572,0.04666,14.9982,B,0.12598,1,43,0.001172222
Orthoclada_laxa,,0.0342,0.0074,0.0025,0.0033,3.2304,B,0.0132,2,32,0.001172222
Orthoclada_laxa,,0.0031,9.00E-04,0.00066,0.00019,0.438,B,0.00175,3,19,0.001172222
Orthoclada_laxa,,0.0017,0.00046,0.00018,0.00022,0.1919,B,0.00086,6,16,0.001172222
Orthoclada_laxa,,0.0016,0.00044,9.00E-05,0.00023,0.2572,B,0.00076,5,11,0.001172222
Orthoclada_laxa,,0.0043,0.00138,0.00052,0.00302,0.429,B,0.00492,2,47,0.001172222
Orthoclada_laxa,,0.0079,0.00296,0.00172,0,0.826,B,0.00468,4,43,0.001172222
Oryza_barthii,,0.5061,0.1579,0.0936,0.2903,28.9902,A,0.5418,3,40,0.017096364
Oryza_barthii,,0.0329,0.0108,0.0123,0.008,3.8022,A,0.0311,6,10,0.017096364
Oryza_barthii,,0.0113,0.0027,0.00433,0.00286,1.3303,A,0.00989,4,7,0.017096364
Oryza_barthii,,0.0103,0.0023,0.00351,0.00186,0.9874,A,0.00767,2,7,0.017096364
Oryza_barthii,,0.0251,0.0062,0.00601,0.005,2.9005,A,0.01721,5,10,0.017096364
Oryza_barthii,,0.7035,0.2424,0.20798,0.2685,25.9992,A,0.71888,7,32,0.017096364
Oryza_barthii,,0.8684,0.2894,0.26111,0.35445,38.5758,A,0.90496,7,32,0.017096364
Oryza_barthii,,0.6247,0.1894,0.09185,0.1584,33.9046,A,0.43965,3,24,0.017096364
Oryza_barthii,,0.3413,0.1109,0.08246,0.10003,14.8092,A,0.29339,1,24,0.017096364
Oryza_barthii,,1.2363,0.3817,0.3531,0.6376,43.1779,A,1.3724,5,40,0.017096364
Oryza_eichingeri,,0.015,0.00396,0.00273,0.00282,2.2147,B,0.00951,4,22,0.005029412
Oryza_eichingeri,,0.366,0.0088,0.0052,0.0053,5.4692,B,0.0193,7,22,0.005029412
Oryza_eichingeri,,0.161,0.0563,0.0347,0.052,9.8796,B,0.143,6,49,0.005029412
Oryza_eichingeri,,0.0998,0.0219,0.0253,0.0176,9.6823,B,0.0648,8,27,0.005029412
Oryza_eichingeri,,0.0744,0.03188,0.01558,0.0223,9.3399,B,0.06976,8,36,0.005029412
Oryza_eichingeri,,0.0547,0.0134,0.0087,0.0086,6.9296,B,0.0307,8,29,0.005029412
Oryza_eichingeri,,0.0082,0.0024,0.0041,0.0013,1.2535,B,0.0078,3,15,0.005029412
Oryza_eichingeri,,0.0814,0.031,0.0328,0.0304,7.1041,B,0.0942,4,44,0.005029412
Oryza_eichingeri,,0.0041,0.0013,0.0014,0.0012,0.6539,B,0.0039,3,15,0.005029412
Oryza_eichingeri,,0.1192,0.0426,0.0318,0.0361,10.1977,B,0.1105,4,44,0.005029412
Oryza_glaberrima,,0.0204,0.0078,0.014,0.0048,1.9274,A,0.0266,5,13,0.01678125
Oryza_glaberrima,,0.5502,0.1647,0.08497,0.1215,34.6698,A,0.37117,5,34,0.01678125
Oryza_glaberrima,,0.9248,0.2895,0.1912,0.2653,47.1607,A,0.746,7,34,0.01678125
Oryza_glaberrima,,0.0481,0.0134,0.0092,0.00602,4.3502,A,0.02862,2,20,0.01678125
Oryza_glaberrima,,1.2846,0.4528,0.41466,0.46086,75.9832,A,1.32832,8,45,0.01678125
Oryza_glaberrima,,0.0585,0.01674,0.01719,0.01265,5.4608,A,0.04658,4,20,0.01678125
Oryza_glaberrima,,0.1341,0.0398,0.03777,0.02567,14.2037,A,0.10324,5,30,0.01678125
Oryza_glaberrima,,0.4714,0.1389,0.11974,0.1,42.4177,A,0.35864,7,27,0.01678125
Oryza_glaberrima,,0.0091,0.00231,0.0017,0.002,0.9688,A,0.00601,4,13,0.01678125
Oryza_glaberrima,,0.3856,0.1575,0.08722,0.11405,20.8452,A,0.35877,5,45,0.01678125
Oryza_grandiglumis,,0.1566,0.0459,0.02634,0.02612,18.7385,A,0.09836,3,29,0.006276364
Oryza_grandiglumis,,1.0194,0.3109,0.23124,0.24714,87.1952,A,0.78928,6,45,0.006276364
Oryza_grandiglumis,,0.8776,0.2295,0.2124,0.2267,67.8803,A,0.6686,1,45,0.006276364
Oryza_grandiglumis,,0.0775,0.0245,0.013,0.01597,8.9883,A,0.05347,7,22,0.006276364
Oryza_grandiglumis,,0.0156,0.0038,0.0037,0.0021,1.7838,A,0.0096,3,14,0.006276364
Oryza_grandiglumis,,0.2373,0.058,0.0589,0.0314,23.8659,A,0.1483,2,39,0.006276364
Oryza_grandiglumis,,0.1036,0.0297,0.03319,0.01728,12.363,A,0.08017,4,21,0.006276364
Oryza_grandiglumis,,0.0904,0.0229,0.0186,0.01274,11.7557,A,0.05424,6,29,0.006276364
Oryza_grandiglumis,,0.0191,0.0048,0.00263,0.00299,2.4653,A,0.01042,8,17,0.006276364
Oryza_grandiglumis,,0.662,0.1768,0.1124,0.1318,60.256,A,0.421,3,38,0.006276364
Oryza_latifolia,,0.0021,4.00E-04,0.00038,0.00044,0.1429,B,0.00122,2,13,0.005645631
Oryza_latifolia,,0.0387,0.0093,0.0048,0.0057,5.2861,B,0.0198,3,27,0.005645631
Oryza_latifolia,,0.0568,0.0157,0.00983,0.00916,6.4135,B,0.03469,6,42,0.005645631
Oryza_latifolia,,0.0059,0.00171,0.00112,0.0011,0.8359,B,0.00393,8,22,0.005645631
Oryza_latifolia,,0.1156,0.0437,0.0252,0.0445,14.734,B,0.1134,5,38,0.005645631
Oryza_latifolia,,0.0022,5.00E-04,0.00011,0.00044,0.2533,B,0.00105,3,19,0.005645631
Oryza_latifolia,,0.0435,0.0096,0.00302,0.0052,5.8544,B,0.01782,2,24,0.005645631
Oryza_latifolia,,0.0842,0.0192,0.0074,0.0143,9.8302,B,0.0409,2,35,0.005645631
Oryza_latifolia,,0.0437,0.0193,0.0085,0.0182,6.7653,B,0.046,7,46,0.005645631
Oryza_punctata,,0.0947,0.0261,0.0231,0.0206,10.4073,B,0.0698,6,28,0.005425
Oryza_punctata,,0.0842,0.02769,0.0195,0.0271,9.0878,B,0.07429,1,36,0.005425
Oryza_punctata,,0.054,0.0141,0.0102,0.0103,7.3688,B,0.0346,7,21,0.005425
Oryza_punctata,,0.1076,0.0309,0.0194,0.0237,10.1573,B,0.074,2,30,0.005425
Oryza_punctata,,0.0675,0.0315,0.0244,0.0261,7.4638,B,0.082,4,43,0.005425
Oryza_punctata,,0.0087,0.00219,0.0023,0.0011,1.3288,B,0.00559,3,14,0.005425
Oryza_punctata,,0.0632,0.0176,0.012,0.0126,9.5297,B,0.0422,2,21,0.005425
Oryza_punctata,,0.1776,0.0485,0.0469,0.0425,19.1997,B,0.1379,5,28,0.005425
Oryza_punctata,,0.0429,0.017,0.0208,0.0334,3.2512,B,0.0712,8,49,0.005425
Oryza_punctata,,0.0078,0.00182,0.00086,0.0019,1.0064,B,0.00458,2,8,0.005425
Oryza_rufipogon,,0.0064,0.00187,0.0052,0.0062,0.7932,B,0.01327,4,15,0.011075
Oryza_rufipogon,,0.0501,0.00951,0.0079,0.0043,4.3142,B,0.02171,1,23,0.011075
Oryza_rufipogon,,0.3011,0.09018,0.0744,0.09298,16.864,B,0.25756,5,37,0.011075
Oryza_rufipogon,,0.2699,0.0791,0.0381,0.1036,17.4734,B,0.2208,2,45,0.011075
Oryza_rufipogon,,0.1489,0.0462,0.0293,0.0853,10.1856,B,0.1608,3,50,0.011075
Oryza_rufipogon,,0.0629,0.0124,0.0082,0.0067,6.7211,B,0.0273,5,28,0.011075
Oryza_rufipogon,,0.0742,0.01888,0.0124,0.0113,6.2163,B,0.04258,7,28,0.011075
Oryza_rufipogon,,0.006,0.0021,0.004,0.0016,0.7085,B,0.0077,6,15,0.011075
Oryza_rufipogon,,0.0137,0.00296,0.00326,0.00182,1.2852,B,0.00804,8,16,0.011075
Oxychloris_scariosa,,0.0326,0.0044,0.002,0.00987,1.9405,B,0.01627,5,33,0.000995455
Oxychloris_scariosa,,7.3124,0.361,0.3526,0.2879,84.8472,B,1.0015,3,36,0.000995455
Oxychloris_scariosa,,0.2562,0.0502,0.0672,0.0375,18.4209,B,0.1549,4,29,0.000995455
Oxychloris_scariosa,,0.469,0.0994,0.0586,0.066,36.1754,B,0.224,7,36,0.000995455
Oxychloris_scariosa,,0.0098,0.00122,0.00146,0.00059,0.506,B,0.00327,3,12,0.000995455
Oxychloris_scariosa,,0.9599,0.3476,0.2781,0.32223,71.8033,B,0.94793,3,36,0.000995455
Panicum_aequinerve,,0.0453,0.005,0.00325,0.00098,1.9362,A,0.00923,4,19,0.0007448
Panicum_aequinerve,,0.0154,0.0033,0.00162,0.00042,0.7714,A,0.00534,5,12,0.0007448
Panicum_aequinerve,,0.4627,0.0753,0.04237,0.03027,26.8143,A,0.14794,5,34,0.0007448
Panicum_aequinerve,,0.6523,0.1172,0.0844,0.0425,34.7769,A,0.2441,8,42,0.0007448
Panicum_aequinerve,,0.002,0.00028,3.00E-04,1.00E-05,0.1477,A,0.00059,6,10,0.0007448
Panicum_aequinerve,,0.0893,0.0131,0.0124,0.0028,4.9404,A,0.0283,2,26,0.0007448
Panicum_aequinerve,,1.7112,0.3124,0.24756,0.09989,80.4754,A,0.65985,2,42,0.0007448
Panicum_aequinerve,,0.0293,0.0034,0.00116,0.00015,1.4676,A,0.00471,5,23,0.0007448
Panicum_aequinerve,,0.0544,0.0069,0.0065,0.00252,2.975,A,0.01592,2,24,0.0007448
Panicum_amarum,,0.2337,0.06314,0.0593,0.0681,14.9961,B,0.19054,4,34,0.000819091
Panicum_amarum,,0.0234,0.0038,0.0053,0.0017,1.583,B,0.0108,7,20,0.000819091
Panicum_amarum,,0.4202,0.092,0.0421,0.046,25.8604,B,0.1801,6,42,0.000819091
Panicum_amarum,,0.0877,0.0213,0.0254,0.016,6.5869,B,0.0627,5,45,0.000819091
Panicum_amarum,,0.0058,0.00113,0.0018,0.00034,0.5009,B,0.00327,6,14,0.000819091
Panicum_amarum,,0.0359,0.00604,0.004,0.00527,2.6191,B,0.01531,1,27,0.000819091
Panicum_amarum,,0.1104,0.0195,0.0216,0.0185,7.1502,B,0.0596,8,34,0.000819091
Panicum_amarum,,0.0041,0.00071,0.00115,0,0.2831,B,0.00186,1,10,0.000819091
Panicum_amarum,,0.0396,0.0061,0.008,0.0051,2.5955,B,0.0192,6,20,0.000819091
Panicum_antidotale,,0.00337,0.00055,0.00025,6.00E-05,0.1507,A,0.00086,1,10,0.000695455
Panicum_antidotale,,0.2736,0.0278,0.02574,0.00903,14.9607,A,0.06257,3,18,0.000695455
Panicum_antidotale,,0.00886,0.00114,0.00035,0.00044,0.3871,A,0.00193,3,10,0.000695455
