"accepted_binomial","latitude","longitude","verbatim_family","verbatim_scientific_name","family_matched","name_matched","name_matched_author","higher_plant_group","scrubbed_taxonomic_status","scrubbed_family","scrubbed_author","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","is_cultivated_observation","is_cultivated_in_region","is_location_cultivated","is_geovalid","species","BIO1","BIO4","BIO12","BIO15"
"Lepidaploa remotiflora",-25.66666,-56.5,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1989-01-01,"MO","MO","MO","MO",,267,,0,,0,"Lepidaploa remotiflora",22.2886981964111,362.052398681641,1580,24.8781776428223
"Lepidaploa remotiflora",-7.770556,-47.273056,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2010-05-14,"GBIF","UnB","UnB","UnB","UB",3029,,0,,1,"Lepidaploa remotiflora",25.7624378204346,72.5654449462891,1481,76.2724151611328
"Lepidaploa remotiflora",5.3333333,-55.2666667,"Asteraceae","Asteraceae Lepidaploa remotiflora","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1960-11-27,"U","U","U","U",,331,0,0,,1,"Lepidaploa remotiflora",26.6254997253418,66.4262466430664,2276,40.5186576843262
"Lepidaploa remotiflora",-8.488333,-47.666944,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2009-04-27,"GBIF","Cenargen","Cenargen","Cenargen","CEN",1698,,0,,1,"Lepidaploa remotiflora",25.6583862304688,66.8073501586914,1607,75.9367141723633
"Lepidaploa remotiflora",-6.708055,-47.583611,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2008-04-17,"GBIF","Cenargen","Cenargen","Cenargen","CEN",1698,,0,,1,"Lepidaploa remotiflora",25.3188323974609,50.9491195678711,1648,72.9338150024414
"Lepidaploa remotiflora",-6.291667,-50.336389,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2012-03-22,"GBIF","Universidade Federal de Minas Gerais","Universidade Federal de Minas Gerais","Universidade Federal de Minas Gerais","BHCB",2017,,0,,1,"Lepidaploa remotiflora",23.513635635376,41.9642372131348,1911,60.8515968322754
"Lepidaploa remotiflora",-25.43333,-55.93333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1987-01-01,"MO","MO","MO","MO",,267,0,0,,1,"Lepidaploa remotiflora",21.7248954772949,353.341125488281,1589,25.9260673522949
"Lepidaploa remotiflora",-6.909917,-41.302583,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2002-04-25,"GBIF","IPA","IPA","IPA","IPA",4497,,0,,1,"Lepidaploa remotiflora",26.1114368438721,100.977516174316,712,102.673278808594
"Lepidaploa remotiflora",-13.38,-43.22,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1980-04-16,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.1268653869629,102.638046264648,874,93.9402084350586
"Lepidaploa remotiflora",-12.874722,-47.594722,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2004-03-26,"GBIF","UFU","UFU","UFU","HUFU",2298,,0,,1,"Lepidaploa remotiflora",25.2958965301514,100.384307861328,1412,87.8915252685547
"Lepidaploa remotiflora",-4.8,-42.066667,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2001-05-12,"GBIF","UEFS","UEFS","UEFS","HUEFS",1909,,0,,1,"Lepidaploa remotiflora",26.8689785003662,105.782173156738,1404,100.799217224121
"Lepidaploa remotiflora",-7.281111,-47.722778,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2008-04-23,"GBIF","UFU","UFU","UFU","HUFU",2298,,0,,1,"Lepidaploa remotiflora",25.8547401428223,65.9201889038086,1692,72.9452133178711
"Lepidaploa remotiflora",5.5,-55.15,"Asteraceae","Asteraceae Lepidaploa remotiflora","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1979-07-10,"U","U","U","U",,331,0,0,,1,"Lepidaploa remotiflora",26.7377700805664,65.7866668701172,2258,41.1661643981934
"Lepidaploa remotiflora",-13.37,-41.77,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1992-05-02,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",20.4302806854248,123.85652923584,875,67.9100036621094
"Lepidaploa remotiflora",16.75,-93.1,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1983-04-26,"GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,,0,,1,"Lepidaploa remotiflora",23.9294376373291,172.916748046875,1117,95.6517791748047
"Lepidaploa remotiflora",-18.26333,-48.15083,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2000-05-07,"NY","NY","NY","NY","Herbarium",251,0,0,,1,"Lepidaploa remotiflora",22.2171764373779,163.498626708984,1437,84.9366073608398
"Lepidaploa remotiflora",-13.38,-41.78,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",20.4302806854248,123.85652923584,875,67.9100036621094
"Lepidaploa remotiflora",53.52369,91.24856,"Asteraceae","Vernonia sessiliflora Willd. ex Less.","Asteraceae","Vernonia sessiliflora","Willd. ex Less.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2004-08-19,"GBIF","BRNU","BRNU","BRNU","Herbarium BRNU",4263,,0,,1,"Lepidaploa remotiflora",1.43589580059052,1362.59716796875,353,78.3349151611328
"Lepidaploa remotiflora",-14.7375,-42.570556,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2013-04-05,"GBIF","Universidade Federal da Bahia","Universidade Federal da Bahia","Universidade Federal da Bahia","ALCB",2197,,0,,1,"Lepidaploa remotiflora",21.2700309753418,133.380462646484,860,97.2646179199219
"Lepidaploa remotiflora",-25.36666,-55.91666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1991-01-05,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",21.7248954772949,353.341125488281,1589,25.9260673522949
"Lepidaploa remotiflora",-6.355833,-50.390833,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2010-05-19,"GBIF","Universidade Federal de Minas Gerais","Universidade Federal de Minas Gerais","Universidade Federal de Minas Gerais","BHCB",2017,,0,,1,"Lepidaploa remotiflora",24.4327087402344,40.3383331298828,1913,59.5722618103027
"Lepidaploa remotiflora",-12.914166,-47.5675,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2004-03-26,"GBIF","Cenargen","Cenargen","Cenargen","CEN",1698,,0,,1,"Lepidaploa remotiflora",25.2958965301514,100.384307861328,1412,87.8915252685547
"Lepidaploa remotiflora",-13.027222,-41.443611,"Asteraceae","Lepidaploa remotiflora","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2009-07-04,"SpeciesLink","UFBA","UFBA","UFBA","ALCB",216,0,0,,1,"Lepidaploa remotiflora",19.6343860626221,126.451766967773,947,57.8398513793945
"Lepidaploa remotiflora",-13.383333,-43.216667,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1980-04-16,"GBIF","Comissão Executiva do Plano da Lavoura Cacaueira","Comissão Executiva do Plano da Lavoura Cacaueira","Comissão Executiva do Plano da Lavoura Cacaueira","CEPEC",1891,,0,,1,"Lepidaploa remotiflora",25.1268653869629,102.638046264648,874,93.9402084350586
"Lepidaploa remotiflora",-17.61861,-63.06833,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2003-07-22,"MO","MO","MO","MO",,267,0,0,,1,"Lepidaploa remotiflora",24.3834476470947,235.246231079102,1167,51.1216125488281
"Lepidaploa remotiflora",-25.5,-57.5,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1992-03-25,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.3731670379639,368.632598876953,1475,31.1189308166504
"Lepidaploa remotiflora",-17.77,-63.07,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1995-05-10,"GBIF","US","US","US","Botany",4885,1,0,,1,"Lepidaploa remotiflora",24.3652400970459,234.71940612793,1179,48.3152275085449
"Lepidaploa remotiflora",-25.33,-57.47,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1990-01-27,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",22.767822265625,361.11767578125,1418,33.8604431152344
"Lepidaploa remotiflora",-25.33333,-57.46666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1991-12-01,"MO","AS, MO","AS, MO","AS, MO",,267,1,0,,1,"Lepidaploa remotiflora",22.767822265625,361.11767578125,1418,33.8604431152344
"Lepidaploa remotiflora",-18.2211,-57.5936,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.9468231201172,212.221664428711,1123,63.9362869262695
"Lepidaploa remotiflora",-25.6,-57.6,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1993-01-07,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.4677391052246,369.505187988281,1422,31.7981624603271
"Lepidaploa remotiflora",-27.33,-57.47,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1990-02-10,"GBIF","US","US","US","Botany",4885,,0,,0,"Lepidaploa remotiflora",21.5835514068604,403.479278564453,1367,27.4991340637207
"Lepidaploa remotiflora",-25.47222,-57.55055,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1994-06-16,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.6138744354248,366.643127441406,1412,32.5807456970215
"Lepidaploa remotiflora",-14.5547,-60.7967,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1994-06-13,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",24.2211875915527,128.270721435547,1531,72.6345977783203
"Lepidaploa remotiflora",-17.6077778,-63.0777778,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2007-04-22,"MO","MO, NY, USZ","MO, NY, USZ","MO, NY, USZ",,267,0,0,,1,"Lepidaploa remotiflora",24.3834476470947,235.246231079102,1167,51.1216125488281
"Lepidaploa remotiflora",-17.73416,-63.25861,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2003-02-26,"MO","K, MO","K, MO","K, MO",,267,0,0,,1,"Lepidaploa remotiflora",24.1333541870117,232.040863037109,1257,47.8455467224121
"Lepidaploa remotiflora",-17.74166,-63.2,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",,"MO","NY","NY","NY",,267,0,0,,1,"Lepidaploa remotiflora",24.1333541870117,232.040863037109,1257,47.8455467224121
"Lepidaploa remotiflora",-14.6058,-61.4925,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1994-05-13,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.3974685668945,127.437797546387,1403,72.3852691650391
"Lepidaploa remotiflora",-27.33333,-57.46666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1990-02-10,"MO","AS, MO","AS, MO","AS, MO",,267,,0,,0,"Lepidaploa remotiflora",21.5835514068604,403.479278564453,1367,27.4991340637207
"Lepidaploa remotiflora",-25.47333,-57.53222,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1994-06-16,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.6138744354248,366.643127441406,1412,32.5807456970215
"Lepidaploa remotiflora",-18.38,-59.5,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1983-07-20,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.9408340454102,222.035995483398,1068,53.704517364502
"Lepidaploa remotiflora",-17.57,-63.25,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1988-07-02,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",24.2593746185303,235.751403808594,1259,50.6589241027832
"Lepidaploa remotiflora",-25.6,-57.56666,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1992-12-16,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.4677391052246,369.505187988281,1422,31.7981624603271
"Lepidaploa remotiflora",-18.1417,-64,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1998-04-10,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",18.7676868438721,176.374740600586,676,70.0614852905273
"Lepidaploa remotiflora",-17.9692,-63.1889,"Asteraceae","Vernonia setosquamosa Hieron.","Asteraceae","Vernonia setosquamosa","Hieron.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2006-03-30,"GBIF","MA","MA","MA","MA",4584,,0,,1,"Lepidaploa remotiflora",23.9136257171631,231.593612670898,1166,49.0521392822266
"Lepidaploa remotiflora",-25.25,-57.5,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1990-02-10,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.767822265625,361.11767578125,1418,33.8604431152344
"Lepidaploa remotiflora",-25.46638,-57.52722,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1994-06-16,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.6138744354248,366.643127441406,1412,32.5807456970215
"Lepidaploa remotiflora",-17.6078,-63.0778,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2007-04-22,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",24.3834476470947,235.246231079102,1167,51.1216125488281
"Lepidaploa remotiflora",-14.3,-56.7,"Compositae","Lepidaploa remotiflora","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1997-05-21,"SpeciesLink","UnB","UnB","UnB","UB",201,0,0,,1,"Lepidaploa remotiflora",24.1617298126221,87.8238143920898,1736,74.9118270874023
"Lepidaploa remotiflora",-20.8,-61.9,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1986-03-26,"MO","MO, PY","MO, PY","MO, PY",,267,,0,,0,"Lepidaploa remotiflora",24.1753025054932,352.081848144531,496,72.6848449707031
"Lepidaploa remotiflora",-17.38,-63.53,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1991-06-06,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",24.3542613983154,234.169647216797,1485,52.4267959594727
"Lepidaploa remotiflora",-25.58333,-57.53333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1992-06-17,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.4677391052246,369.505187988281,1422,31.7981624603271
"Lepidaploa remotiflora",-17.5,-61.5,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1993-02-19,"GBIF","F","F","F","Botany",4382,0,0,,1,"Lepidaploa remotiflora",25.574520111084,211.655563354492,974,54.1046295166016
"Lepidaploa remotiflora",-25.61666,-57.6,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1993-01-14,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.4677391052246,369.505187988281,1422,31.7981624603271
"Lepidaploa remotiflora",-27.9833,-55.5167,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",2001-02-25,"GBIF","IAC","IAC","IAC","IAC",4478,,0,,1,"Lepidaploa remotiflora",20.7621154785156,395.97509765625,1718,15.9079971313477
"Lepidaploa remotiflora",-25.65,-57.63333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1993-02-24,"MO","AS, MO","AS, MO","AS, MO",,267,0,0,,1,"Lepidaploa remotiflora",22.4677391052246,369.505187988281,1422,31.7981624603271
"Lepidaploa remotiflora",-15.5,-60.95,"Asteraceae","Lepidaploa remotiflora (Rich.) H.Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1983-07-26,"GBIF","US","US","US","Botany",4885,,0,,1,"Lepidaploa remotiflora",25.7546253204346,163.076553344727,1283,69.3687362670898
"Lepidaploa remotiflora",-18.21666,-57.58333,"Asteraceae","Lepidaploa remotiflora (Rich.) H. Rob.","Asteraceae","Lepidaploa remotiflora","(Rich.) H. Rob.","flowering plants","Accepted","Asteraceae","(Rich.) H. Rob.",1998-07-17,"MO","NHA, US","NHA, US","NHA, US",,267,0,0,,1,"Lepidaploa remotiflora",25.9468231201172,212.221664428711,1123,63.9362869262695
