",""species"",""region"",""biome"",""spines"",""hmax"",""sla"",""woo"",""ref.sla"",""ref.woo"",""ref.hmax"",""mat"",""map"",""rs"",""nfires"",""avgfrp"",""cec"",""cly"",""crf"",""orc"",""ph"",""slt"",""snd"""
"2413,""Kielmeyera coriacea"",""Neotropical"",""savanna"",""n"",NA,7.159269721,0.312971999,""Batalaetal2011/Cianciarusoetal2013/DantasandBatala2012"",""Batalaetal2011/Buccietal2004/Miato2011"","""",22.1959,1431.49180327869,75.2459737704918,42.8707737704918,34.9324409836066,7.42622950819672,32.3688524590164,3.18852459016393,12.6393442622951,53.3934426229508,16.7377049180328,50.827868852459"
"2414,""Vismia guianensis"",""Neotropical"",""forest"",""n"",25,NA,0.475,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",23.6854891566265,1736.39759036145,57.8403192771084,19.381221686747,20.3199926506024,14.0246913580247,31.3518518518519,6.09259259259259,23.6111111111111,53.1543209876543,20.8333333333333,47.8024691358025"
"2415,""Clusia insignis"",""Neotropical"",""forest"","""",NA,NA,0.56,"""",""Zanneetal2009"","""",25.7249923076923,2777.07692307692,40.6381230769231,1.52623846153846,4.36574846153846,10.6153846153846,30.1538461538462,6.34615384615385,29.8846153846154,46.5,21.5384615384615,48.3846153846154"
"2416,""Clethra scabra"",""Neotropical"",""forest"",""n"",20,NA,NA,"""","""",""FloradoBrasil"",17.3061885714286,1448.75238095238,53.5436866666667,7.44346442307692,19.34208875,14.1809523809524,37.9571428571429,7.24761904761905,29.4047619047619,52.3714285714286,22.3333333333333,39.6571428571429"
"2417,""Cybianthus fulvopulverulentus"",""Neotropical"",""forest"",""n"",NA,NA,0.5925,"""",""Zanneetal2009"","""",25.2807833333333,2583.16666666667,42.5608388888889,4.96518888888889,16.1861572222222,12.1111111111111,29.2777777777778,6.66666666666667,36.8333333333333,47.8611111111111,22,48.6944444444444"
"2418,""Virola bicuhyba"",""Neotropical"",""forest"","""",NA,NA,0.56,"""",""Zanneetal2009"","""",20.13916,1685.2,32.67342,0.79524,4.05,14.3,37.7,2.5,24.5,51.9,20.4,41.8"
"2419,""Staudtia kamerunensis"",""Afrotropical"",""forest"",""n"",40,NA,0.796561551,"""",""Zanneetal2009"",""CJB"",24.3079387096774,2003.96774193548,58.9946064516129,8.27421851851852,7.96923333333333,16.0322580645161,35.2096774193548,12.5645161290323,33.2741935483871,50.2903225806452,17.7903225806452,46.9193548387097"
"2420,""Staudtia stipitata"",""Afrotropical"",""forest"",""n"",37,15.3,NA,""Meiretal2007"","""",""JStorPlants"",24.3079387096774,2003.96774193548,58.9946064516129,8.27421851851852,7.96923333333333,16.0322580645161,35.2096774193548,12.5645161290323,33.2741935483871,50.2903225806452,17.7903225806452,46.9193548387097"
"2421,""Staudtia gabonensis"",""Afrotropical"",""forest"",""n"",35,NA,0.74907,"""",""Zanneetal2009"",""JStorPlants"",24.3079387096774,2003.96774193548,58.9946064516129,8.27421851851852,7.96923333333333,16.0322580645161,35.2096774193548,12.5645161290323,33.2741935483871,50.2903225806452,17.7903225806452,46.9193548387097"
"2422,""Osteophloeum platyspermum"",""Neotropical"",""forest"","""",NA,NA,0.465857143,"""",""Zanneetal2009"","""",25.1602941176471,3112.52941176471,30.9976176470588,9.39615294117647,4.63746470588235,15.5588235294118,33.9411764705882,9.02941176470588,44.6176470588235,49.2352941176471,26.4705882352941,39.5294117647059"
"2423,""Virola venosa"",""Neotropical"",""forest"","""",NA,NA,0.622,"""",""Zanneetal2009"","""",25.9652833333333,2201.66666666667,56.9958666666667,30.9674166666667,17.0600666666667,7.25,30.5,2.5,12,46.5,20,49.4166666666667"
"2424,""Hedyosmum scabrum"",""Neotropical"",""forest"","""",NA,NA,0.45,"""",""Zanneetal2009"","""",14.745164516129,1264.03225806452,53.7585612903226,7.91846129032258,18.1939,23.8709677419355,25.2903225806452,18.2741935483871,66.8870967741936,55.8387096774194,31.5967741935484,43.0483870967742"
"2425,""Mansonia altissima"",""Afrotropical"",""forest"","""",30,NA,0.564380772,"""",""Zanneetal2009"",""JStorPlants"",25.5347285714286,1721.04761904762,67.4186571428571,28.1008952380952,15.3023752380952,11.547619047619,29.1904761904762,17.3095238095238,13.3333333333333,54.5714285714286,18.547619047619,52.2380952380952"
"2426,""Cola gigantea"",""Afrotropical"",""forest"",""n"",50,8.605851979,0.480102042,""Dominguesetal2010"",""Zanneetal2009"",""CJB"",26.3934782608696,1239.91304347826,73.7871391304348,32.9104,15.8131291304348,10.7619047619048,26.8809523809524,17.4285714285714,9.92857142857143,57.3809523809524,17.4285714285714,55.5714285714286"
"2427,""Trichilia prieuriana"",""Afrotropical"",""forest"",""n"",25,NA,0.662854723,"""",""Zanneetal2009"",""JStorPlants"",24.0306571428571,1573.78571428571,56.9808714285714,7.58570714285714,12.1272835714286,11.4285714285714,34.4642857142857,13.25,20.25,50.9285714285714,16.2142857142857,49.3571428571429"
"2428,""Geissanthus ambiguus"",""Neotropical"",""forest"","""",NA,18.46262272,0.509,""Kitajima&Poorter2010/Markesteijn&Poorter2009"",""Poorter2010/Zanneetal2009"","""",19.2708333333333,1435.66666666667,54.8378962962963,10.5976444444444,17.5130259259259,18.5185185185185,31.1111111111111,11.2592592592593,46.037037037037,54.037037037037,26.462962962963,42.4259259259259"
"2429,""Cola buntingii"",""Afrotropical"",""forest"","""",12,NA,0.71381047,"""",""Zanneetal2009"",""JStorPlants"",25.58914,2539,54.5151,0.19848,7.94,8,30.2,21.4,16.2,48.7,15.1,54.4"
"2430,""Sterculia rugosa"",""Neotropical"",""forest"","""",NA,NA,0.47776,"""",""Zanneetal2009"","""",26.48125,2477,50.2428,0,0,20.5,29.75,8.25,34,52.25,25.75,44.5"
"2431,""Brosimum guianense"",""Neotropical"",""forest"",""n"",NA,12.695,0.843487,""Miatto&Batala2016"",""Zanneetal2009"","""",25.9451846153846,2391.76923076923,44.3392,9.85258461538462,8.77501538461538,12.8333333333333,29.875,6.16666666666667,23.125,50.6666666666667,25.125,44.8333333333333"
"2432,""Vochysia ferruginea"",""Neotropical"",""forest"",""n"",NA,NA,0.380123334,"""",""Santiagoetal2004/Zanneetal2009"","""",25.2457,2838.74193548387,50.9821967741935,10.7041161290323,14.2685816129032,15.8,32.9166666666667,8.56666666666667,28.9,51.75,23.8,43.35"
"2433,""Casearia obliqua"",""Neotropical"",""forest"",""n"",30,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.4967357142857,1536.5,37.1283071428571,7.02588571428571,18.86,12.8214285714286,41.6071428571429,3.5,21.3214285714286,52.6071428571429,22.1428571428571,36.2857142857143"
"2434,""Casearia negrensis"",""Neotropical"",""forest"",""n"",NA,NA,0.52,"""",""Zanneetal2009"","""",25.3618,2456.83333333333,41.3039333333333,0.331033333333333,1.825,8.5,32.3333333333333,7.58333333333333,31.1666666666667,46.1666666666667,22.75,44.8333333333333"
"2435,""Cochlospermum planchoni"",""Afrotropical"",""savanna"",""n"",2.5,10.86792968,NA,""Dominguesetal2010"","""",""CJB"",26.989775,1091.86363636364,92.5186795454545,68.6723466666667,20.7350946666667,9.55555555555556,22.2555555555556,17.6222222222222,7.22222222222222,60.6777777777778,19.7333333333333,58.0555555555556"
"2436,""Urera baccifera"",""Neotropical"",""forest"",""y"",7,47.9,NA,""Markesteijn&Poorter2009"","""",""FloradoBrasil"",21.7679194478528,1860,53.5353025153374,18.1203113207547,14.7009516875,19.5,35.840490797546,10.1656441717791,29.6871165644172,55.5889570552147,25.5490797546012,38.5981595092025"
"2437,""Acrocomia aculeata"",""Neotropical"",""forest"",""y"",15,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.7786285714286,1582.87142857143,70.6324157142857,35.9718449275362,22.7652808571429,19.5,33.7142857142857,9.74285714285714,16.2428571428571,59.8071428571429,24.0428571428571,42.2785714285714"
"2438,""Euclea racemosa"",""Afrotropical"",""savanna"",""n"",15,7.96,0.817,""Plasetal2012"",""Plasetal2012"",""JStorPlants"",20.4133863636364,871.712121212121,81.2711439393939,28.80968125,22.7056543939394,21.6060606060606,32.4242424242424,13.2727272727273,14.8712121212121,64.9545454545455,18.6742424242424,48.9469696969697"
"2439,""Scolopia mundii"",""Afrotropical"",""savanna"",""y"",23,15.7,0.783,""Plasetal2012"",""Plasetal2012"",""JStorPlants"",16.36666,818.6,52.76308,90.30388,34.19376,13.1,29.4,8.9,21.3,56.9,20.5,49.9"
"2440,""Mammea africana"",""Afrotropical"",""forest"",""n"",45,NA,0.626699791,"""",""Zanneetal2009"",""CJB"",26.2021,2196,66.83865,1.4916,14.65,11.5,27.25,20.5,21,52,19.25,53.25"
"2441,""Ocotea porosa"",""Neotropical"",""forest"",""n"",15,NA,0.57,"""",""Zanneetal2009"",""FloradoBrasil"",16.7617804347826,1631.28260869565,25.1025369565217,4.53736956521739,13.730847826087,15.6413043478261,45.4130434782609,3.93478260869565,29.1630434782609,51.2826086956522,24.3695652173913,30.1847826086957"
"2442,""Toulicia radlkoferi"",""Neotropical"",""forest"","""",NA,NA,0.6,"""",""Zanneetal2009"","""",24.8417,1719,46.9259,35.7912,36.9556,18,36,1,16,47,33.5,31"
"2443,""Heisteria concinna"",""Neotropical"",""forest"","""",NA,NA,0.64,"""",""Zanneetal2009"","""",25.42845,3236.16666666667,58.7379833333333,11.9237333333333,6.68656666666667,24.1666666666667,34.8333333333333,18.1666666666667,63.9166666666667,53,28.0833333333333,37.1666666666667"
"2444,""Licania pallida"",""Neotropical"",""forest"","""",NA,NA,0.88,"""",""Zanneetal2009"","""",26.21668,2078,60.79592,7.35152,12.83904,8.2,32.8,1.6,29.9,47.5,26.9,40.3"
"2445,""Licania triandra"",""Neotropical"",""forest"","""",NA,NA,0.653,"""",""Poorter2010"","""",25.9902666666667,2352,42.7534,0,0,11.3333333333333,29.8333333333333,4.16666666666667,32.5,48.6666666666667,27.1666666666667,43.3333333333333"
"2446,""Couepia grandiflora"",""Neotropical"",""savanna"","""",NA,8.532,0.4,""Cianciarusoetal2013/Miatto&Batala2016"",""Abeetal2018"","""",23.367025,1403.33333333333,77.617925,46.8330333333333,33.493775,6,28.625,3.45833333333333,11.2083333333333,53.7916666666667,14.8333333333333,56.5416666666667"
"2447,""Cordia sellowiana"",""Neotropical"",""forest"",""n"",20,22.4100924,0.383067413,""Dantasetal2013"",""Dantasetal2013"",""Oliveira-Filhoetal2007"",23.42081875,1561.5,64.26645625,30.5097117647059,23.5444941176471,9.63333333333333,33.3,4.4,14.0333333333333,51.5,21.3,45.4"
"2448,""Sloanea sinemariensis"",""Neotropical"",""forest"",""n"",30,NA,0.57,"""",""Balhetal2011"",""FloradoBrasil"",24.957275,2284,43.0666,14.39125,7.5013,10.8333333333333,29.3333333333333,10,21,49.5,20.5,50.6666666666667"
"2449,""Mezilaurus lindaviana"",""Neotropical"",""forest"","""",25,NA,0.68,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",24.4667,1387,53.6522,3.976,10.3,10.5,25.5,0.5,7.5,58,19,55.5"
"2450,""Lafoensia pacari"",""Neotropical"",""savanna"","""",8,11.31496155,0.598515152,""Batalaetal2011/Cianciarusoetal2013"",""Batalaetal2011/Ribeiroetal2011"",""Oliveira-Filhoetal2007"",21.7626,1407.92682926829,71.5716268292683,24.5403268292683,26.7935048780488,9.1125,32.3125,3.7125,14.0875,54.6375,17.0375,50.625"
"2451,""Persea venosa"",""Neotropical"",""forest"","""",15,NA,NA,"""","""",""Oliveira-Filhoetal2007"",19.590080952381,1491.19047619048,46.540819047619,14.987480952381,16.0898076190476,14.3809523809524,35.5714285714286,4.07142857142857,31.2857142857143,54.0476190476191,18.6190476190476,45.7142857142857"
"2452,""Casearia rupestris"",""Neotropical"",""forest"",""n"",20,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.1404571428571,1269.42857142857,59.0914571428571,24.5568142857143,28.3824428571429,9.78571428571429,32.2142857142857,4.64285714285714,12.1428571428571,56.2857142857143,20.7142857142857,47.1428571428571"
"2453,""Olea capensis"",""Afrotropical"",""forest"",""n"",40,NA,0.774290071,"""",""Zanneetal2009"",""JStorPlants"",19.306452688172,1386.8064516129,70.6082193548387,27.4627043956044,27.6435230769231,17.6182795698925,31.9247311827957,10.3064516129032,26.8924731182796,55.1666666666667,20.2741935483871,47.8494623655914"
"2454,""Erythroxylum orinocense"",""Neotropical"",""savanna"","""",4,NA,NA,"""","""",""Oliveira-Filhoetal2007"",27.925,2755,68.622,18.8879,27.8947,7,27,8.5,8,54,23.5,49.5"
"2455,""Maytenus guyanensis"",""Neotropical"",""forest"","""",NA,NA,0.75,"""",""Zanneetal2009"","""",25.42917,2453.3,53.85714,35.23486,8.99336,13.5555555555556,28.8888888888889,7.33333333333333,35.5,50.7777777777778,21.8888888888889,49.2222222222222"
"2456,""Mouriri brevipes"",""Neotropical"",""forest"","""",NA,NA,0.775,"""",""Zanneetal2009"","""",26.9458,3370,45.004,0.993,5.4,6.5,17.5,2.5,40.5,45,25,57.5"
"2457,""Casearia pitumba"",""Neotropical"",""forest"",""n"",NA,NA,0.73,"""",""Zanneetal2009"","""",25.40792,2463.8,47.1982175,7.28003,11.866645,12.4102564102564,32.8333333333333,4.78205128205128,31.4871794871795,47.8846153846154,23.2307692307692,43.8333333333333"
"2458,""Maranthes kerstingii"",""Afrotropical"",""forest"",""n"",30,NA,0.828748839,"""",""Zanneetal2009"",""CJB"",25.29584,1373.4,81.34453,68.90889,17.65,8.8,26.8,16.9,11,57.15,21.1,52.15"
"2459,""Sacoglottis cydonoides"",""Neotropical"",""forest"","""",NA,NA,0.782186667,"""",""Zanneetal2009"","""",25.2333,1666,43.6461,0,0,14,37.5,11,13,55,21.5,41.5"
"2460,""Acacia ataxacantha"",""Afrotropical"",""forest"",""y"",15,NA,0.694,"""",""Nygard&Elfving2000"",""JStorPlants"",25.6660074074074,775.21164021164,113.749301058201,29.0618592592593,18.001117989418,11.8936170212766,22.9308510638298,11.3085106382979,7.21808510638298,64.2154255319149,16.3696808510638,60.6968085106383"
"2461,""Acacia dudgeoni"",""Afrotropical"",""forest"",""n"",7,12.67427123,0.728,""Dominguesetal2010"",""Nygard&Elfving2000"",""CJB"",28.5125,837.666666666667,113.545,102.2378,53.5653666666667,14.8333333333333,30.5,16.1666666666667,7,67.3333333333333,24.6666666666667,44.3333333333333"
"2462,""Caryocar amygdaliferum"",""Neotropical"",""forest"","""",NA,NA,0.68,"""",""Zanneetal2009"","""",28.0597333333333,2855.33333333333,50.7964333333333,17.5633,22.8056,15.1666666666667,29,9.5,24.1666666666667,55.3333333333333,22.5,48.6666666666667"
"2463,""Guarea laurentii"",""Afrotropical"",""forest"","""",35,NA,0.563227873,"""",""Zanneetal2009"",""CJB"",25.06665,1492,58.54235,0,0,7,39.5,11.5,12,53,11.5,48.5"
"2464,""Heisteria maytenoides"",""Neotropical"",""forest"","""",NA,NA,0.87,"""",""Zanneetal2009"","""",27.5486,2805.33333333333,63.4939,5.30126666666667,22.2309666666667,17.3333333333333,23.8333333333333,15.1666666666667,68.1666666666667,52.1666666666667,29.6666666666667,46.6666666666667"
"2465,""Licania membranacea"",""Neotropical"",""forest"","""",NA,NA,0.88,"""",""Zanneetal2009"","""",26.0417,2262,72.3046,26.8218,31.9111,5.5,29,5.5,9,49,18,53"
"2466,""Acacia sieberiana"",""Afrotropical"",""savanna"",""y"",21,NA,NA,"""","""",""JStorPlants"",25.6805405498282,913.147766323024,103.17477628866,57.3808103092784,20.5360831271478,12.1461267605634,26.5070422535211,14.0052816901408,8.62676056338028,62.3926056338028,19.5827464788732,53.9049295774648"
"2467,""Inga marginata"",""Neotropical"",""forest"",""n"",20,NA,0.551739641,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",19.7712888888889,2118.88888888889,39.2944333333333,0.552066666666667,6.41481111111111,23.7222222222222,31.4444444444444,9.5,68.2222222222222,52.5,27.8333333333333,40.7222222222222"
"2468,""Rauvolfia praecox"",""Neotropical"",""forest"",""n"",NA,NA,0.459606604,"""",""Zanneetal2009"","""",25.20835,2449.5,37.31765,0,0,10.5,27.25,2,31,47,29.75,43.25"
"2469,""Ocotea leucoxylon"",""Neotropical"",""forest"","""",NA,NA,0.461775,"""",""Zanneetal2009"","""",22.0792396226415,2230.24528301887,53.3119264150943,6.82946530612245,16.014604,23.7830188679245,34.0754716981132,11.9433962264151,40.8018867924528,53.5377358490566,26.4905660377358,39.4622641509434"
"2470,""Sterculia dawei"",""Afrotropical"",""forest"",""n"",27,NA,0.393477,"""",""Zanneetal2009"",""JStorPlants"",24.82832,1652,44.1564,5.35788,7.55384,7.1,32.8,5.6,14.3,48.1,13,54"
"2471,""Acacia gourmaensis"",""Afrotropical"",""savanna"",""y"",7,13.71742112,0.748,""Dominguesetal2010"",""Nygard&Elfving2000"",""CJB"",28.03099375,926.1875,105.686228125,62.770540625,25.00281875,9.43548387096774,22.5967741935484,17.241935483871,6.38709677419355,63.2096774193548,22.9516129032258,54.4354838709677"
"2472,""Byrsonima verbascifolia"",""Neotropical"",""savanna"","""",6,7.562308109,0.328611111,""Batalaetal2011/Cianciarusoetal2013/DantasandBatala2012"",""Barbosa&Fearnside2004/Batalaetal2011/Miato2011"",""Oliveira-Filhoetal2007"",23.6190181818182,1636.67272727273,74.46152,33.8984581818182,26.0447581818182,8.44444444444444,30.4907407407407,4.88888888888889,13.1481481481481,54.287037037037,18.1018518518519,51.462962962963"
"2473,""Boehmeria caudata"",""Neotropical"",""forest"",""n"",6,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.9898834482759,1705.52413793103,48.8885426206897,7.584175,11.7769706896552,21.1137931034483,35.1413793103448,9.49310344827586,37.3206896551724,54.6758620689655,25.6,39.3"
"2474,""Licania polita"",""Neotropical"",""forest"","""",NA,NA,0.88,"""",""Zanneetal2009"","""",26.1718625,2107,60.54805,18.3840625,23.00865,8.78571428571429,27.8571428571429,3.5,25.7142857142857,47.2142857142857,24.9285714285714,47.2857142857143"
"2475,""Cordia alliodora"",""Neotropical"",""forest"",""n"",25,NA,0.512977334,"""",""Borchert1994/Poorter2010/Santiagoetal2004/Zanneetal2009"",""Oliveira-Filhoetal2007"",24.3338753963415,1694.71341463415,85.1836591463415,33.1099103343465,21.3848863525836,21.0353846153846,36.2907692307692,15.0738461538462,19.5846153846154,60.3061538461538,24.24,39.4938461538462"
"2476,""Marila laxiflora"",""Neotropical"",""forest"","""",NA,NA,0.48,"""",""Santiagoetal2004"","""",24.14765625,2596.6875,57.72673125,4.53306875,6.24708125,24.78125,35.375,13.34375,37.90625,54.46875,25.71875,38.875"
"2477,""Theobroma speciosum"",""Neotropical"",""forest"","""",NA,NA,0.63,"""",""Zanneetal2009"","""",26.1297086956522,1986.47826086957,63.4809826086956,26.5307652173913,18.6121943478261,9.47826086956522,31.3913043478261,3.47826086956522,14.6739130434783,48.4782608695652,23.7826086956522,44.8913043478261"
"2478,""Miconia punctata"",""Neotropical"",""forest"",""n"",18,NA,NA,"""","""",""Oliveira-Filhoetal2007"",23.5062943396226,2542.94339622642,49.6152264150943,9.68928653846154,9.66321698113208,16.6415094339623,32.0849056603774,8.06603773584906,42.2452830188679,50.3018867924528,24.6320754716981,43.2735849056604"
"2479,""Curupira tefeensis"",""Neotropical"",""forest"",""n"",NA,NA,0.81,"""",""Zanneetal2009"","""",26.4417,2699,32.0749,0,0,8,25,2.5,39,45,22.5,52.5"
"2480,""Trichilia emarginata"",""Neotropical"",""forest"","""",8,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.6238636363636,844.363636363636,68.0675,14.2686818181818,36.5773,11.6363636363636,33.8181818181818,5.18181818181818,11.0909090909091,57.5454545454545,17.3181818181818,48.9545454545455"
"2481,""Casearia battiscombei"",""Afrotropical"",""forest"",""n"",40,NA,0.50808475,"""",""Zanneetal2009"",""JStorPlants"",17.0032333333333,1258.66666666667,83.8473444444444,23.3883333333333,30.1695666666667,23.6666666666667,41.1111111111111,9.33333333333333,29.2777777777778,54.6666666666667,21.6666666666667,37.3333333333333"
"2482,""Parinari congoensis"",""Afrotropical"",""forest"",""n"",20,8.673026886,NA,""Dominguesetal2010"","""",""CJB"",25.3527666666667,1716.66666666667,35.8237666666667,6.94963333333333,7.70084666666667,9.5,29.1666666666667,3.33333333333333,34.3333333333333,49.8333333333333,17,53.8333333333333"
"2483,""Guarea thompsonii"",""Afrotropical"",""forest"",""n"",49,NA,0.551854374,"""",""Zanneetal2009"",""JStorPlants"",24.954675,1677.75,57.6822125,3.72615,2.98620375,8.4375,34.0625,13.5625,16.75,50.0625,12.9375,53.125"
