UniqueID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Mortality_per_yr,Longevity_yr,Temperature_C,Trophic,Group,Family,Genus,Reference,Notes_source,Lifespan_measure,Notes_measure,Common name
3854,5,7,Bird,Passeriformes,Catharus guttatus,27.8,0.092592593,10.8,,,Passerine,Turdidae,Catharus,AnAge Data,HAGRID: 986; Refs: 427;444;445;732,wild,wild; medium sample size; acceptable quality,Hermit thrush
3855,5,7,Bird,Passeriformes,Catharus guttatus,3.10E+01,0.296,3.378378378,40,,Passerine,,Catharus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3856,5,7,Bird,Passeriformes,Catharus minimus,24.8,0.136986301,7.3,,,Passerine,Turdidae,Catharus,AnAge Data,HAGRID: 987; Refs: 444;445;578,wild,wild; small sample size; acceptable quality,Grey-cheeked thrush
3857,5,7,Bird,Passeriformes,Catharus minimus,3.28E+01,0.355,2.816901408,40,,Passerine,,Catharus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3858,5,7,Bird,Passeriformes,Catharus ustulatus,27.9,0.090909091,11,,,Passerine,Turdidae,Catharus,AnAge Data,HAGRID: 988; Refs: 444;445;732;818,unknown,unknown; medium sample size; acceptable quality,Swainson's thrush
3859,5,7,Bird,Passeriformes,Catharus ustulatus,3.08E+01,0.254,3.937007874,40,,Passerine,,Catharus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3860,5,7,Bird,Passeriformes,Cecropis daurica,22.2,0.111111111,9,,,Passerine,Hirundinidae,Cecropis,AnAge Data,HAGRID: 788; Refs: 450;820,wild,wild; medium sample size; acceptable quality,Red-rumped swallow
3861,5,7,Bird,Passeriformes,Certhia familiaris,9.1,0.12195122,8.2,,,Passerine,Certhiidae,Certhia,AnAge Data,HAGRID: 661; Refs: 450;729,wild,wild; medium sample size; acceptable quality,Eurasian treecreeper
3862,5,7,Bird,Passeriformes,Certhia familiaris,9.00E+00,0.575,1.739130435,40,,Passerine,,Certhia,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3863,5,7,Bird,Passeriformes,Cettia cetti,13.3,0.107526882,9.3,,,Passerine,Cettiidae,Cettia,AnAge Data,HAGRID: 662; Refs: 553;729;820,wild,wild; medium sample size; acceptable quality,Cetti's warbler
3864,5,7,Bird,Passeriformes,Chamaea fasciata,14.7,0.079365079,12.6,,,Passerine,Sylviidae,Chamaea,AnAge Data,HAGRID: 966; Refs: 445;578,wild,wild; small sample size; acceptable quality,Wrentit
3865,5,7,Bird,Passeriformes,Chasiempis sandwichensis,15,0.056179775,17.8,,,Passerine,Monarchidae,Chasiempis,AnAge Data,HAGRID: 841; Refs: 427;445,wild,wild; medium sample size; acceptable quality,Elepaio
3866,5,7,Bird,Passeriformes,Chloris chloris,26,0.073529412,13.6,,,Passerine,Fringillidae,Chloris,AnAge Data,HAGRID: 752; Refs: 450;729;820,wild,wild; medium sample size; acceptable quality,European greenfinch
3867,5,7,Bird,Passeriformes,Chlorodrepanis stejnegeri,16.65,0.277777778,3.6,,,Passerine,Fringillidae,Chlorodrepanis,AnAge Data,HAGRID: 753; Refs: 445,captivity,captivity; small sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Kauai amakihi
3868,5,7,Bird,Passeriformes,Chlorodrepanis virens,13.35,0.083333333,12,,,Passerine,Fringillidae,Chlorodrepanis,AnAge Data,HAGRID: 754; Refs: 445;577;732,wild,wild; medium sample size; acceptable quality,Hawaii amakihi
3869,5,7,Bird,Passeriformes,Chondestes grammacus,27.1,0.128205128,7.8,,,Passerine,Emberizidae,Chondestes,AnAge Data,HAGRID: 711; Refs: 444;445;580,wild,wild; small sample size; acceptable quality,Lark sparrow
3870,5,7,Bird,Passeriformes,Chondestes grammacus,2.90E+01,0.331,3.021148036,40,,Passerine,,Chondestes,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3871,5,7,Bird,Passeriformes,Cinclus cinclus,61.7,0.094339623,10.6,,,Passerine,Cinclidae,Cinclus,AnAge Data,HAGRID: 663; Refs: 4;507;298;201;143,wild,wild; large sample size; acceptable quality,White-throated dipper
3872,5,7,Bird,Passeriformes,Cinclus mexicanus,50.2,0.12345679,8.1,,,Passerine,Cinclidae,Cinclus,AnAge Data,HAGRID: 664; Refs: 427;445,wild,wild; medium sample size; acceptable quality,American dipper
3873,5,7,Bird,Passeriformes,Cinclus mexicanus,6.10E+01,0.515,1.941747573,40,,Passerine,,Cinclus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3874,5,7,Bird,Passeriformes,Cinnyris asiaticus,8.1,0.113636364,8.8,,,Passerine,Nectariniidae,Cinnyris,AnAge Data,HAGRID: 866; Refs: 575;820,captivity,captivity; small sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Purple sunbird
3875,5,7,Bird,Passeriformes,Coccothraustes coccothraustes,56.6,0.079365079,12.6,,,Passerine,Fringillidae,Coccothraustes,AnAge Data,HAGRID: 755; Refs: 444;450;729;820,wild,wild; medium sample size; acceptable quality,Hawfinch
3876,5,7,Bird,Passeriformes,Coereba flaveola,10.1,0.11627907,8.6,,,Passerine,Coerebidae,Coereba,AnAge Data,HAGRID: 665; Refs: 427;820,wild,wild; medium sample size; acceptable quality,Bananaquit
3877,5,7,Bird,Passeriformes,Coloeus monedula,246,0.049261084,20.3,,,Passerine,Corvidae,Coloeus,AnAge Data,HAGRID: 672; Refs: 450;729;732;820;868,wild,wild; medium sample size; acceptable quality,Eurasian crow and Eurasian jackdaw
3878,5,7,Bird,Passeriformes,Contopus borealis,3.21E+01,0.365,2.739726027,40,,Passerine,,Contopus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3879,5,7,Bird,Passeriformes,Contopus borealis,3.21E+01,0.442,2.262443439,40,,Passerine,,Contopus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3880,5,7,Bird,Passeriformes,Contopus cooperi,32.8,0.09009009,11.1,,,Passerine,Tyrannidae,Contopus,AnAge Data,HAGRID: 1004; Refs: 427;445,wild,wild; medium sample size; acceptable quality,Olive-sided flycatcher
3881,5,7,Bird,Passeriformes,Contopus sordidulus,12.8,0.12345679,8.1,,,Passerine,Tyrannidae,Contopus,AnAge Data,HAGRID: 1005; Refs: 427;445,wild,wild; medium sample size; acceptable quality,Western wood pewee
3882,5,7,Bird,Passeriformes,Contopus sordidulus,1.28E+01,0.427,2.341920375,40,,Passerine,,Contopus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3883,5,7,Bird,Passeriformes,Contopus virens,13.9,0.12195122,8.2,,,Passerine,Tyrannidae,Contopus,AnAge Data,HAGRID: 1006; Refs: 427;435;444;820;977,wild,wild; small sample size; acceptable quality,Eastern wood pewee
3884,5,7,Bird,Passeriformes,Contopus virens,1.41E+01,0.365,2.739726027,40,,Passerine,,Contopus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3885,5,7,Bird,Passeriformes,Copsychus malabaricus,29.35,0.142857143,7,,,Passerine,Muscicapidae,Copsychus,AnAge Data,HAGRID: 851; Refs: 445,wild,wild; medium sample size; acceptable quality,White-rumped shama
3886,5,7,Bird,Passeriformes,Corcorax melanoramphos,364,0.153374233,6.52,,,Passerine,Corcoracidae,Corcorax,AnAge Data,HAGRID: 666; Refs: 575;820,captivity,captivity; small sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,White-winged chough
3887,5,7,Bird,Passeriformes,Corvus brachyrhynchos,384.8,0.05,20,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 673; Refs: 61;444;445;732,unknown,unknown; medium sample size; acceptable quality,American crow
3888,5,7,Bird,Passeriformes,Corvus brachyrhynchos,4.48E+02,0.174,5.747126437,40,,Passerine,,Corvus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3889,5,7,Bird,Passeriformes,Corvus brachyrhynchos,4.48E+02,0.185,5.405405405,40,,Passerine,,Corvus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3890,5,7,Bird,Passeriformes,Corvus caurinus,294,0.05988024,16.7,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 674; Refs: 427;444;445;732,wild,wild; small sample size; acceptable quality,Northwestern crow
3891,5,7,Bird,Passeriformes,Corvus caurinus,3.92E+02,0.199,5.025125628,40,,Passerine,,Corvus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3892,5,7,Bird,Passeriformes,Corvus corax,1041.2,0.036231884,27.6,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 675; Refs: 62;405;425;444;445;400,captivity,captivity; medium sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Common raven
3893,5,7,Bird,Passeriformes,Corvus corax,1.20E+03,0.192,5.208333333,40,,Passerine,,Corvus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3894,5,7,Bird,Passeriformes,Corvus corone,472.7,0.052083333,19.2,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 677; Refs: 61;425;450;729;732,wild,wild; medium sample size; acceptable quality,Carrion crow
3895,5,7,Bird,Passeriformes,Corvus coronoides,645,0.114678899,8.72,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 678; Refs: 575;820,captivity,captivity; tiny sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Australian raven
3896,5,7,Bird,Passeriformes,Corvus cryptoleucus,534,0.04587156,21.8,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 679; Refs: 425;427;444;445;732;000,wild,wild; small sample size; acceptable quality,Chihuahuan raven
3897,5,7,Bird,Passeriformes,Corvus cryptoleucus,5.34E+02,0.204,4.901960784,40,,Passerine,,Corvus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3898,5,7,Bird,Passeriformes,Corvus frugilegus,453.5,0.043668122,22.9,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 680; Refs: 425;450;729;820,wild,wild; medium sample size; acceptable quality,Rook
3899,5,7,Bird,Passeriformes,Corvus hawaiiensis,520,0.04,25,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 681; Refs: 445,wild,wild; medium sample size; acceptable quality,Hawaiian crow
3900,5,7,Bird,Passeriformes,Corvus ossifragus,418,0.068965517,14.5,,,Passerine,Corvidae,Corvus,AnAge Data,HAGRID: 682; Refs: 444;445;579,wild,wild; small sample size; acceptable quality,Fish crow
3901,5,7,Bird,Passeriformes,Corvus ossifragus,2.85E+02,0.175,5.714285714,40,,Passerine,,Corvus,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3902,5,7,Bird,Passeriformes,Cyanerpes caeruleus,12,0.147058824,6.8,,,Passerine,Thraupidae,Cyanerpes,AnAge Data,HAGRID: 974; Refs: 575;820,captivity,captivity; medium sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Purple honeycreeper
3903,5,7,Bird,Passeriformes,Cyanistes caeruleus,10.3,0.068493151,14.6,,,Passerine,Paridae,Cyanistes,AnAge Data,HAGRID: 875; Refs: 450;729;732;820,wild,wild; medium sample size; acceptable quality,Blue tit
3904,5,7,Bird,Passeriformes,Cyanocitta cristata,80.8,0.095419847,10.48,,,Passerine,Corvidae,Cyanocitta,AnAge Data,HAGRID: 683; Refs: 61;444;445;579,captivity,captivity; small sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Blue jay
3905,5,7,Bird,Passeriformes,Cyanocitta cristata,8.68E+01,0.139,7.194244604,40,,Passerine,,Cyanocitta,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3906,5,7,Bird,Passeriformes,Cyanocitta cristata,8.68E+01,0.156,6.41025641,40,,Passerine,,Cyanocitta,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3907,5,7,Bird,Passeriformes,Cyanocitta stelleri,99.1,0.062111801,16.1,,,Passerine,Corvidae,Cyanocitta,AnAge Data,HAGRID: 684; Refs: 444;445;577;818,wild,wild; medium sample size; acceptable quality,Steller's jay
3908,5,7,Bird,Passeriformes,Cyanocitta stelleri,1.28E+02,0.158,6.329113924,40,,Passerine,,Cyanocitta,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3909,5,7,Bird,Passeriformes,Cyanocitta stelleri,1.28E+02,0.233,4.291845494,40,,Passerine,,Cyanocitta,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3910,5,7,Bird,Passeriformes,Cyanocompsa parellina,15.7,0.092592593,10.8,,,Passerine,Cardinalidae,Cyanocompsa,AnAge Data,HAGRID: 648; Refs: 427;820,wild,wild; medium sample size; acceptable quality,Blue bunting
3911,5,7,Bird,Passeriformes,Cyanocorax caeruleus,272,0.069444444,14.4,,,Passerine,Corvidae,Cyanocorax,AnAge Data,HAGRID: 685; Refs: 1;820,captivity,captivity; tiny sample size; acceptable quality; Reported lifespan divided by 2.5 to estimate average lifespan in the wild to align with McCoy Gillooly 2008,Azure jay
3912,5,7,Bird,Passeriformes,Cyanocorax yncas,7.85E+01,0.239,4.184100418,40,,Passerine,,Cyanocorax,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3913,5,7,Bird,Passeriformes,Delichon urbicum,14.5,0.066666667,15,,,Passerine,Hirundinidae,Delichon,AnAge Data,HAGRID: 789; Refs: 450;729;732;820,wild,wild; medium sample size; acceptable quality,Common house-martin and northern house-martin
3914,5,7,Bird,Passeriformes,Dendroica caerulescens,9.80E+00,0.323,3.095975232,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3915,5,7,Bird,Passeriformes,Dendroica caerulescens,1.02E+01,0.265,3.773584906,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3916,5,7,Bird,Passeriformes,Dendroica castanea,1.26E+01,0.794,1.259445844,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3917,5,7,Bird,Passeriformes,Dendroica coronata sp.,1.21E+01,0.394,2.538071066,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3918,5,7,Bird,Passeriformes,Dendroica coronata sp.,1.26E+01,0.376,2.659574468,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3919,5,7,Bird,Passeriformes,Dendroica discolor,8.00E+00,0.249,4.016064257,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3920,5,7,Bird,Passeriformes,Dendroica dominica,9.40E+00,0.515,1.941747573,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3921,5,7,Bird,Passeriformes,Dendroica fusca,1.00E+01,0.314,3.184713376,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3922,5,7,Bird,Passeriformes,Dendroica kirtlandii,1.37E+01,0.286,3.496503497,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3923,5,7,Bird,Passeriformes,Dendroica kirtlandii,1.38E+01,0.323,3.095975232,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3924,5,7,Bird,Passeriformes,Dendroica magnolia,8.70E+00,0.376,2.659574468,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3925,5,7,Bird,Passeriformes,Dendroica palmarum hypochrysea,1.03E+01,0.45,2.222222222,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3926,5,7,Bird,Passeriformes,Dendroica palmarum palmarum,1.03E+01,0.394,2.538071066,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3927,5,7,Bird,Passeriformes,Dendroica pensylvanica,9.60E+00,0.376,2.659574468,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3928,5,7,Bird,Passeriformes,Dendroica petechia,9.80E+00,0.289,3.460207612,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3929,5,7,Bird,Passeriformes,Dendroica pinus,1.19E+01,0.382,2.617801047,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3930,5,7,Bird,Passeriformes,Dendroica striata,1.30E+01,0.617,1.620745543,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3931,5,7,Bird,Passeriformes,Dendroica striata,1.30E+01,0.794,1.259445844,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3932,5,7,Bird,Passeriformes,Dendroica tigrina,1.10E+01,0.617,1.620745543,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3933,5,7,Bird,Passeriformes,Dendroica townsendi,8.85E+00,0.746,1.340482574,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3934,5,7,Bird,Passeriformes,Dendroica virens,8.80E+00,0.442,2.262443439,40,,Passerine,,Dendroica,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3935,5,7,Bird,Passeriformes,Dolichonyx oryzivorus,35,0.111111111,9,,,Passerine,Icteridae,Dolichonyx,AnAge Data,HAGRID: 802; Refs: 1;444;445,wild,wild; medium sample size; acceptable quality,Bobolink
3936,5,7,Bird,Passeriformes,Dolichonyx oryzivorus,4.20E+01,0.286,3.496503497,40,,Passerine,,Dolichonyx,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3937,5,7,Bird,Passeriformes,Dolichonyx oryzivorus,4.20E+01,0.318,3.144654088,40,,Passerine,,Dolichonyx,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3938,5,7,Bird,Passeriformes,Dumetella carolinensis,34.5,0.055865922,17.9,,,Passerine,Mimidae,Dumetella,AnAge Data,HAGRID: 831; Refs: 427;437;444;445,wild,wild; large sample size; acceptable quality,Gray catbird
3939,5,7,Bird,Passeriformes,Dumetella carolinensis,3.69E+01,0.235,4.255319149,40,,Passerine,,Dumetella,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3940,5,7,Bird,Passeriformes,Elaenia martinica,20.9,0.073529412,13.6,,,Passerine,Tyrannidae,Elaenia,AnAge Data,HAGRID: 1007; Refs: 427;820,wild,wild; medium sample size; acceptable quality,Caribbean elaenia
3941,5,7,Bird,Passeriformes,Emberiza aureola,19.6,0.142857143,7,,,Passerine,Emberizidae,Emberiza,AnAge Data,HAGRID: 712; Refs: 450;820,wild,wild; medium sample size; acceptable quality,Yellow-breasted bunting
3942,5,7,Bird,Passeriformes,Emberiza calandra,48.8,0.094339623,10.6,,,Passerine,Emberizidae,Emberiza,AnAge Data,HAGRID: 713; Refs: 450;729;820,wild,wild; medium sample size; acceptable quality,Corn bunting
3943,5,7,Bird,Passeriformes,Emberiza cirlus,25.6,0.163934426,6.1,,,Passerine,Emberizidae,Emberiza,AnAge Data,HAGRID: 714; Refs: 729;820,wild,wild; medium sample size; acceptable quality,Cirl bunting
3944,5,7,Bird,Passeriformes,Emberiza citrinella,29.7,0.075757576,13.2,,,Passerine,Emberizidae,Emberiza,AnAge Data,HAGRID: 715; Refs: 450;510;729;820,wild,wild; medium sample size; acceptable quality,Yellowhammer
3945,5,7,Bird,Passeriformes,Emberiza hortulana,19.9,0.147058824,6.8,,,Passerine,Emberizidae,Emberiza,AnAge Data,HAGRID: 716; Refs: 450;510;820,wild,wild; medium sample size; acceptable quality,Ortolan bunting
3946,5,7,Bird,Passeriformes,Emberiza melanocephala,28.4,0.090909091,11,,,Passerine,Emberizidae,Emberiza,AnAge Data,HAGRID: 717; Refs: 820;972,wild,wild; medium sample size; acceptable quality,Black-headed bunting
3947,5,7,Bird,Passeriformes,Emberiza schoeniclus,18.4,0.081967213,12.2,,,Passerine,Emberizidae,Emberiza,AnAge Data,HAGRID: 718; Refs: 450;510;729;820,wild,wild; medium sample size; acceptable quality,Reed bunting
3948,5,7,Bird,Passeriformes,Empidonax alnorum,13.5,0.10989011,9.1,,,Passerine,Tyrannidae,Empidonax,AnAge Data,HAGRID: 1008; Refs: 427;445,wild,wild; medium sample size; acceptable quality,Alder flycatcher
3949,5,7,Bird,Passeriformes,Empidonax difficilis,11,0.144927536,6.9,,,Passerine,Tyrannidae,Empidonax,AnAge Data,HAGRID: 1009; Refs: 427;444;445;732,wild,wild; medium sample size; acceptable quality,Pacific-slope flycatcher
3950,5,7,Bird,Passeriformes,Empidonax difficilis,1.00E+01,0.435,2.298850575,40,,Passerine,,Empidonax,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3951,5,7,Bird,Passeriformes,Empidonax flaviventris,1.16E+01,0.685,1.459854015,40,,Passerine,,Empidonax,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3952,5,7,Bird,Passeriformes,Empidonax fulvifrons,7.90E+00,1.429,0.699790063,40,,Passerine,,Empidonax,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
3953,5,7,Bird,Passeriformes,Empidonax hammondii,10.4,0.142857143,7,,,Passerine,Tyrannidae,Empidonax,AnAge Data,HAGRID: 1011; Refs: 427;820,wild,wild; medium sample size; acceptable quality,Hammond's flycatcher
3954,5,7,Bird,Passeriformes,Empidonax minimus,10,0.125,8,,,Passerine,Tyrannidae,Empidonax,AnAge Data,HAGRID: 1012; Refs: 444;445;577,wild,wild; medium sample size; acceptable quality,Least flycatcher
3955,5,7,Bird,Passeriformes,Empidonax minimus,1.03E+01,0.323,3.095975232,40,,Passerine,,Empidonax,Carey 2000; Dunning 1993; in McCoy Gillooly 2008,McCoy Gillooly 2008,,,
