"";"species";"island";"islandgroup";"nat_score";"cult_stat";"family";"order";"dataset";"inva_stat";"orginal_name";"reference";"sp_ar";"sp_is";"dataset_ar";"nat_score2";"inva_stat2";"refid";"latitude";"longitude"
"42753";"Synedrella nodiflora";"Arno";"Marshall";0;"0.5";"Asteraceae";"Asterales";"pier";0,5;"Synedrella nodiflora";"Vander Velde, Nancy/Vander Velde, Brian. 2009. Specimens from Likiep, Majuro, Wotje and Arno (unpublished checklist). 4 pp.";"Synedrella nodiflora_Marshall";"Synedrella nodiflora_Arno";"pier";0;0,5;"793";"7.080826";"171.704115"
"42754";"Synedrella nodiflora";"Art";"New Caledonia";0;"0";"Asteraceae";"Asterales";"glonpier";0;"Synedrella nodiflora";"MacKee, H. S. 1994. Catalogue des plantes introduites et cultivÈes en Nouvelle-CalÈdonie. MusÈum National d'Histoire Naturelle, Paris, 164 p.";"Synedrella nodiflora_New Caledonia";"Synedrella nodiflora_Art";"glonpier";0;0;"56";"-19.71457";"163.662391"
"42755";"Synedrella nodiflora";"Aukena";"Gambier";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Gambier";"Synedrella nodiflora_Aukena";"pier";0;1;"38,39";"-23.132005";"-134.903556"
"42757";"Synedrella nodiflora";"Babeldaob";"Northern Palau";0,167;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Northern Palau";"Synedrella nodiflora_Babeldaob";"pier";0;0,5;"40,184,7315";"7.499906";"134.565821"
"42762";"Synedrella nodiflora";"Bora Bora";"Society";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Society";"Synedrella nodiflora_Bora Bora";"glonpier";0;1;"38";"-16.494046";"-151.738949"
"42763";"Synedrella nodiflora";"Bougainville";"Solomon_Bismark";0,5;"0.5";"Asteraceae";"Asterales";"pier";0,5;"Synedrella nodiflora";"Foreman, D. B. 1971. A check list of the vascular plants of Bougainville, with descriptions of some common forest trees. Botany Bulletin No. 5. Division of Botany, Department of Forests. Lae, New Guinea. 194 pp.";"Synedrella nodiflora_Solomon_Bismark";"Synedrella nodiflora_Bougainville";"pier";0,5;0,5;"50";"-6.225443";"155.309128"
"42764";"Synedrella nodiflora";"Butaritari";"Tungaru";0,167;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Tungaru";"Synedrella nodiflora_Butaritari";"pier";0;0,5;"40,414,7316";"3.134634";"172.828514"
"42768";"Synedrella nodiflora";"Dublon";"Chuuk";0;"0.5";"Asteraceae";"Asterales";"pier";0,5;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Chuuk";"Synedrella nodiflora_Dublon";"pier";0;0,5;"40";"7.377128";"151.877753"
"42769";"Synedrella nodiflora";"Ebon";"Marshall";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Whistler, W. A./Steele, O. 1999. Botanical survey of the United States of America Kwajalein Atoll (USAKA) Islands. Prepared for Oak Ridge Institute for Science and Education and the U. S. Army Environmental Center. 111 pp.";"Synedrella nodiflora_Marshall";"Synedrella nodiflora_Ebon";"pier";0;1;"419";"4.613075";"168.697307"
"42775";"Synedrella nodiflora";"Flint";"Line";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"St. John, Harold/Fosberg, F. Raymond. 1937. Vegetation of Flint Island, Central Pacific. Bernice P. Bishop Museum Occasional Papers XII(24):1-4.";"Synedrella nodiflora_Line";"Synedrella nodiflora_Flint";"pier";0;1;"1191";"-11.42984";"-151.81922"
"42785";"Synedrella nodiflora";"Huahine";"Society";0;"0.5";"Asteraceae";"Asterales";"glonpier";0,5;"Synedrella nodiflora";"Fosberg, F. R. 1997. Preliminary checklist of the flowering plants and ferns of the Society Islands. Ed. by David R. Stoddart. U. Cal. Berkeley.";"Synedrella nodiflora_Society";"Synedrella nodiflora_Huahine";"glonpier";0;0,5;"158";"-16.746471";"-151.00251"
"42786";"Synedrella nodiflora";"Ile des Pins";"New Caledonia";0;"0";"Asteraceae";"Asterales";"glonpier";0;"Synedrella nodiflora";"MacKee, H. S. 1994. Catalogue des plantes introduites et cultivÈes en Nouvelle-CalÈdonie. MusÈum National d'Histoire Naturelle, Paris, 164 p.";"Synedrella nodiflora_New Caledonia";"Synedrella nodiflora_Ile des Pins";"glonpier";0;0;"56";"-22.606849";"167.475452"
"42788";"Synedrella nodiflora";"Jaluit";"Marshall";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Marshall";"Synedrella nodiflora_Jaluit";"pier";0;0,5;"40,438";"6.02627";"169.564753"
"42792";"Synedrella nodiflora";"Kayangel";"Northern Palau";0,25;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Northern Palau";"Synedrella nodiflora_Kayangel";"pier";0;0,5;"40,47,7318,7319,7320,30";"8.074961";"134.715052"
"42798";"Synedrella nodiflora";"Koror";"Northern Palau";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Northern Palau";"Synedrella nodiflora_Koror";"pier";0;0,5;"40,184";"7.337466";"134.493649"
"42800";"Synedrella nodiflora";"Kosrae";"Kosrae";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Kosrae";"Synedrella nodiflora_Kosrae";"pier";0;0,5;"40,67,168";"5.310596";"162.977112"
"42803";"Synedrella nodiflora";"Kwajalein";"Marshall";0,125;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Marshall";"Synedrella nodiflora_Kwajalein";"pier";0;0,5;"40,419,305,7321";"9.062494";"167.42373"
"42807";"Synedrella nodiflora";"Lakeba";"Fiji";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Smith, Albert C. 1991. Flora Vitiensis nova: a new flora of Fiji. National Tropical Botanical Garden, Lawai, Kauai, Hawaii. Volume 5. 626 pp.";"Synedrella nodiflora_Fiji";"Synedrella nodiflora_Lakeba";"pier";0;1;"330";"-18.211093";"-178.789865"
"42808";"Synedrella nodiflora";"Lana'i";"Hawaiian";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Wagner, Warren L./Herbst, Derral R./Sohmer, S. H. 1999. Manual of the flowering plants of Hawaii. Revised edition. Bernice P. Bishop Museum special publication. University of Hawaiëi Press/Bishop Museum Press, Honolulu. 1919 pp. (two volumes).";"Synedrella nodiflora_Hawaiian";"Synedrella nodiflora_Lana'i";"glonpier";0;1;"64,481";"20.834995";"-156.927066"
"42810";"Synedrella nodiflora";"Lifou";"Loyaute";0;"0";"Asteraceae";"Asterales";"pier";0;"Synedrella nodiflora";"MacKee, H. S. 1994. Catalogue des plantes introduites et cultivÈes en Nouvelle-CalÈdonie. MusÈum National d'Histoire Naturelle, Paris, 164 p.";"Synedrella nodiflora_Loyaute";"Synedrella nodiflora_Lifou";"pier";0;0;"56";"-20.943263";"167.233246"
"42811";"Synedrella nodiflora";"Lifuka";"Ha'apai";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Yuncker, T. G. 1959. Plants of Tonga. Bishop Museum Bull. 220. Bishop Museum Press, Honolulu. 343 pp.";"Synedrella nodiflora_Ha'apai";"Synedrella nodiflora_Lifuka";"pier";0;1;"33";"-19.775112";"-174.322764"
"42814";"Synedrella nodiflora";"Majuro";"Marshall";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Marshall";"Synedrella nodiflora_Majuro";"pier";0;0,5;"40,70";"7.119074";"171.216024"
"42816";"Synedrella nodiflora";"Makatea";"Tuamotu";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Tuamotu";"Synedrella nodiflora_Makatea";"pier";0;1;"38";"-15.843663";"-148.255586"
"42819";"Synedrella nodiflora";"Mangareva";"Gambier";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Gambier";"Synedrella nodiflora_Mangareva";"pier";0;1;"38,39";"-23.109741";"-134.970757"
"42823";"Synedrella nodiflora";"Mehetia";"Society";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Welsh, S. L. 1998. Flora Societensis: A summary revision of the flowering plants of the Society Islands. E.P.S. Inc., Orem, Utah. 420 pp.";"Synedrella nodiflora_Society";"Synedrella nodiflora_Mehetia";"glonpier";0;1;"100,38";"-17.87527";"-148.067523"
"42825";"Synedrella nodiflora";"Mili";"Marshall";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Vander Velde, Nancy/Vander Velde, Brian. 2010. Survey of Invasive Plant Species and Other Plants of Mili Atoll, Marshall Islands. USDA Forest Resource Management Grant Program. Unpublished report. 6 pp, plus tabulation of plants of Mili Atoll, 23 pp.";"Synedrella nodiflora_Marshall";"Synedrella nodiflora_Mili";"pier";0;1;"662";"6.111238";"171.908645"
"42828";"Synedrella nodiflora";"Moorea";"Society";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Welsh, S. L. 1998. Flora Societensis: A summary revision of the flowering plants of the Society Islands. E.P.S. Inc., Orem, Utah. 420 pp.";"Synedrella nodiflora_Society";"Synedrella nodiflora_Moorea";"glonpier";0;1;"100,730,38";"-17.529055";"-149.833709"
"42831";"Synedrella nodiflora";"Mopelia";"Society";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Sachet, M.-H. 1983. Natural history of Mopelia Atoll, Society Islands. Smithsonian Institution, Washington. Atoll Reserch Bulletin 274. 37 pp.";"Synedrella nodiflora_Society";"Synedrella nodiflora_Mopelia";"glonpier";0;1;"444";"-16.801771";"-153.944045"
"42832";"Synedrella nodiflora";"Namonuito";"Chuuk";0;"0.5";"Asteraceae";"Asterales";"pier";0,5;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Chuuk";"Synedrella nodiflora_Namonuito";"pier";0;0,5;"40";"8.686222";"149.984922"
"42834";"Synedrella nodiflora";"Gau";"Fiji";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Smith, Albert C. 1991. Flora Vitiensis nova: a new flora of Fiji. National Tropical Botanical Garden, Lawai, Kauai, Hawaii. Volume 5. 626 pp.";"Synedrella nodiflora_Fiji";"Synedrella nodiflora_Gau";"pier";0;1;"330";"-18.012707";"179.30411"
"42835";"Synedrella nodiflora";"Niau";"Tuamotu";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Tuamotu";"Synedrella nodiflora_Niau";"pier";0;1;"38";"-16.158335";"-146.348841"
"42836";"Synedrella nodiflora";"Niue";"Niue";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Sykes, W. R. 1970. Contributions to the flora of Niue. New Zealand Department of Scientific and Industrial Research Bulletin 200, Wellington. 321 pp.";"Synedrella nodiflora_Niue";"Synedrella nodiflora_Niue";"pier";0;1;"73,74,160,76,170";"-19.052414";"-169.858549"
"42841";"Synedrella nodiflora";"Nui";"Tuvalu";0,5;"0.5";"Asteraceae";"Asterales";"pier";0,5;"Synedrella nodiflora";"Woodroffe, C. D. 1985. Vegetation and flora of Nui Atoll, Tuvalu. Atoll Research Bulletin No. 283. Smithsonian Institution, Washington. 18 pp. + maps, photos.";"Synedrella nodiflora_Tuvalu";"Synedrella nodiflora_Nui";"pier";0,5;0,5;"313";"NA";"NA"
"42844";"Synedrella nodiflora";"Nukuoro";"Pohnpei";0;"0.5";"Asteraceae";"Asterales";"pier";0,5;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Pohnpei";"Synedrella nodiflora_Nukuoro";"pier";0;0,5;"40";"3.850507";"154.961112"
"42849";"Synedrella nodiflora";"Olosega";"Samoa";0,25;"0.5";"Asteraceae";"Asterales";"glonpier";0,5;"Synedrella nodiflora";"Ragone, Diane/Lorence, David H. 2003. Botanical and ethnobotanical inventories of the National Park of American Samoa. National Tropical Botanical Garden, Kalaheo, Hawaii and Pacific Cooperative Studies Unit, Department of Botany, University of Hawaii. 91 pp.";"Synedrella nodiflora_Samoa";"Synedrella nodiflora_Olosega";"glonpier";0;0,5;"446,7323";"-14.178551";"-169.620375"
"42853";"Synedrella nodiflora";"Palmerston";"Southern Cook";0,5;"0.5";"Asteraceae";"Asterales";"glonpier";0,5;"Synedrella nodiflora";"McCormack, Gerald. 2013. Cook Islands Biodiversity Database, Version 2007.2. Cook Islands Natural Heritage Trust, Rarotonga.";"Synedrella nodiflora_Southern Cook";"Synedrella nodiflora_Palmerston";"glonpier";0,5;0,5;"31";"-18.060127";"-163.152273"
"42854";"Synedrella nodiflora";"Palmyra";"Line";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Wester, Lyndon. 1985. Checklist of the vascular plants of the northern Line Islands. Smithsonian Institution, Washington. Atoll Reseach Bulletin 287:1-38.";"Synedrella nodiflora_Line";"Synedrella nodiflora_Palmyra";"pier";0;1;"180";"5.881682";"-162.074218"
"42857";"Synedrella nodiflora";"Peleliu";"Northern Palau";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Space, James C./Waterhouse, Barbara/Miles, Joel E./Tiobech, Joseph/Rengulbai, Kashgar. 2003. Report to the Republic of Palau on invasive plant species of environmental concern. USDA Forest Service, Honolulu. 174 pp.";"Synedrella nodiflora_Northern Palau";"Synedrella nodiflora_Peleliu";"pier";0;1;"184";"6.911198";"133.848171"
"42860";"Synedrella nodiflora";"Pitcairn";"Pitcairn";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"St. John, H. 1987. An account of the flora of Pitcairn Island with new Pandanus species. Pacific Plant Studies 46. Honolulu, 65 pp. [Privately published].";"Synedrella nodiflora_Pitcairn";"Synedrella nodiflora_Pitcairn";"pier";0;1;"315,38";"-25.069647";"-130.106263"
"42862";"Synedrella nodiflora";"Pohnpei";"Pohnpei";0,125;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Pohnpei";"Synedrella nodiflora_Pohnpei";"pier";0;0,5;"40,84,85,7324";"6.885612";"158.232582"
"42866";"Synedrella nodiflora";"Raiatea";"Society";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Welsh, S. L. 1998. Flora Societensis: A summary revision of the flowering plants of the Society Islands. E.P.S. Inc., Orem, Utah. 420 pp.";"Synedrella nodiflora_Society";"Synedrella nodiflora_Raiatea";"glonpier";0;1;"100";"-16.822012";"-151.436886"
"42867";"Synedrella nodiflora";"Raivavae";"Tubuai";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Tubuai";"Synedrella nodiflora_Raivavae";"pier";0;1;"38";"-23.867951";"-147.652583"
"42868";"Synedrella nodiflora";"Raroia";"Tuamotu";0,5;"0.5";"Asteraceae";"Asterales";"pier";0,5;"Synedrella nodiflora";"Doty, Maxwell S. 1954. Floristic and Ecological Notes on Raroia Atoll, Tuamotus. Land biota: vascular plants. Atoll Research Bulletin No. 33. Pacific Science Board, National Academy of Sciences, Washington. 41 pp.";"Synedrella nodiflora_Tuamotu";"Synedrella nodiflora_Raroia";"pier";0,5;0,5;"816";"-16.068487";"-142.416164"
"42870";"Synedrella nodiflora";"Rimatara";"Tubuai";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Tubuai";"Synedrella nodiflora_Rimatara";"pier";0;1;"38";"-22.648838";"-152.805734"
"42872";"Synedrella nodiflora";"Rurutu";"Tubuai";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Tubuai";"Synedrella nodiflora_Rurutu";"pier";0;1;"38";"-22.474926";"-151.345841"
"42877";"Synedrella nodiflora";"Sarigan";"Mariana";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Mariana";"Synedrella nodiflora_Sarigan";"glonpier";0;0,5;"40,41";"16.70451";"145.779159"
"42887";"Synedrella nodiflora";"Tabuaeran";"Line";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Wester, Lyndon. 1985. Checklist of the vascular plants of the northern Line Islands. Smithsonian Institution, Washington. Atoll Reseach Bulletin 287:1-38.";"Synedrella nodiflora_Line";"Synedrella nodiflora_Tabuaeran";"pier";0;1;"180,178";"3.851106";"-159.296777"
"42889";"Synedrella nodiflora";"Taha'a";"Society";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Welsh, S. L. 1998. Flora Societensis: A summary revision of the flowering plants of the Society Islands. E.P.S. Inc., Orem, Utah. 420 pp.";"Synedrella nodiflora_Society";"Synedrella nodiflora_Taha'a";"glonpier";0;1;"100,38";"-16.622985";"-151.493671"
"42891";"Synedrella nodiflora";"Tahiti";"Society";0;"0";"Asteraceae";"Asterales";"glonpier";1;"Synedrella nodiflora";"Welsh, S. L. 1998. Flora Societensis: A summary revision of the flowering plants of the Society Islands. E.P.S. Inc., Orem, Utah. 420 pp.";"Synedrella nodiflora_Society";"Synedrella nodiflora_Tahiti";"glonpier";0;1;"100,38";"-17.677486";"-149.400753"
"42894";"Synedrella nodiflora";"Takapoto";"Tuamotu";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Sachet, M-H. 1983. Takapoto Atoll, Tuamotu Archipelago: terrestrial vegetation and flora. Atoll Research Bulletin No. 277. Smithsonian Institution, Washington. 41 pp. + photos.";"Synedrella nodiflora_Tuamotu";"Synedrella nodiflora_Takapoto";"pier";0;1;"376";"-14.628736";"-145.206439"
"42895";"Synedrella nodiflora";"Taravai";"Gambier";0;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Synedrella nodiflora_Gambier";"Synedrella nodiflora_Taravai";"pier";0;1;"38,39";"-23.147199";"-135.039578"
"42897";"Synedrella nodiflora";"Tarawa";"Tungaru";0,167;"0";"Asteraceae";"Asterales";"pier";1;"Synedrella nodiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Synedrella nodiflora_Tungaru";"Synedrella nodiflora_Tarawa";"pier";0;0,5;"40,414,7326";"1.447445";"173.053085"
