species,quad,year_t,trackID,x_t,y_t,survives_tplus1,nearEdge_t
Sphaeralcea coccinea,unun_11,2001,23,0.640818047,0.787526457,1,FALSE
Sphaeralcea coccinea,unun_11,2001,33,0.250467848,0.297448076,1,FALSE
Sphaeralcea coccinea,unun_11,2001,41,0.711836598,0.604187783,1,FALSE
Sphaeralcea coccinea,unun_11,2001,29,0.74407197,0.058704858,0,FALSE
Sphaeralcea coccinea,unun_11,2001,3,0.809550068,0.063741633,1,FALSE
Sphaeralcea coccinea,unun_11,2001,24,0.134621982,0.881210506,1,FALSE
Sphaeralcea coccinea,unun_11,2001,72,0.462012471,0.688805634,1,FALSE
Sphaeralcea coccinea,unun_11,2001,69,0.886109074,0.615268693,1,FALSE
Sphaeralcea coccinea,unun_11,2001,51,0.016761405,0.278308324,0,TRUE
Sphaeralcea coccinea,unun_11,2001,28,0.763211722,0.984968106,1,TRUE
Sphaeralcea coccinea,unun_11,2001,56,0.260541398,0.387606383,0,FALSE
Sphaeralcea coccinea,unun_11,2001,4,0.280436668,0.158936716,1,FALSE
Sphaeralcea coccinea,unun_11,2001,19,0.277666443,0.619298115,1,FALSE
Sphaeralcea coccinea,unun_11,2001,65,0.576850979,0.535687619,0,FALSE
Sphaeralcea coccinea,unun_11,2001,64,0.604049574,0.532665555,1,FALSE
Sphaeralcea coccinea,unun_11,2001,12,0.082239503,0.460135967,1,FALSE
Sphaeralcea coccinea,unun_11,2001,25,0.234350161,0.910423811,1,FALSE
Sphaeralcea coccinea,unun_11,2001,27,0.615130486,0.971872487,1,TRUE
Sphaeralcea coccinea,unun_11,2001,55,0.902226761,0.353356302,1,FALSE
Sphaeralcea coccinea,unun_11,2001,63,0.582895112,0.511511088,0,FALSE
Sphaeralcea coccinea,unun_11,2001,68,0.132607271,0.566915636,1,FALSE
Sphaeralcea coccinea,unun_11,2001,17,0.44488743,0.60217307,1,FALSE
Sphaeralcea coccinea,unun_11,2001,57,0.322997432,0.410775556,1,FALSE
Sphaeralcea coccinea,unun_11,2001,60,0.92237387,0.475246296,1,FALSE
Sphaeralcea coccinea,unun_11,2001,52,0.724932219,0.312054731,1,FALSE
Sphaeralcea coccinea,unun_11,2001,53,0.525475857,0.340260679,1,FALSE
Sphaeralcea coccinea,unun_11,2001,21,0.339115118,0.775186355,0,FALSE
Sphaeralcea coccinea,unun_11,2001,1,0.313931235,0.107057915,1,FALSE
Sphaeralcea coccinea,unun_11,2001,66,0.540586187,0.557849439,0,FALSE
Sphaeralcea coccinea,unun_11,2001,54,0.504321395,0.345297459,1,FALSE
Sphaeralcea coccinea,unun_11,2001,62,0.084254214,0.50043018,1,FALSE
Sphaeralcea coccinea,unun_11,2001,58,0.02179818,0.447040348,0,TRUE
Sphaeralcea coccinea,unun_11,2001,15,0.434813876,0.514533157,1,FALSE
Sphaeralcea coccinea,unun_11,2001,61,0.523461147,0.484312498,1,FALSE
Sphaeralcea coccinea,unun_11,2001,59,0.91733709,0.450062412,1,FALSE
Sphaeralcea coccinea,unun_11,2002,81,0.806694561,0.388526483,0,FALSE
Sphaeralcea coccinea,unun_11,2002,28,0.767136323,0.990802141,1,TRUE
Sphaeralcea coccinea,unun_11,2002,33,0.249028918,0.291127136,1,FALSE
Sphaeralcea coccinea,unun_11,2002,34,0.592843748,0.380816733,1,FALSE
Sphaeralcea coccinea,unun_11,2002,32,0.706657853,0.166998995,1,FALSE
Sphaeralcea coccinea,unun_11,2002,68,0.151049061,0.582251273,1,FALSE
Sphaeralcea coccinea,unun_11,2002,12,0.074954372,0.454244183,1,FALSE
Sphaeralcea coccinea,unun_11,2002,82,0.977370415,0.444235236,0,TRUE
Sphaeralcea coccinea,unun_11,2002,17,0.466579069,0.595275637,1,FALSE
Sphaeralcea coccinea,unun_11,2002,78,0.404289184,0.956391022,1,TRUE
Sphaeralcea coccinea,unun_11,2002,80,0.523619571,0.003800667,0,TRUE
Sphaeralcea coccinea,unun_11,2002,3,0.813678948,0.084094655,1,FALSE
Sphaeralcea coccinea,unun_11,2002,30,0.468177137,0.103276835,1,FALSE
Sphaeralcea coccinea,unun_11,2002,77,0.575612957,0.866358381,1,FALSE
Sphaeralcea coccinea,unun_11,2002,4,0.288568997,0.187196646,1,FALSE
Sphaeralcea coccinea,unun_11,2002,49,0.991891867,0.17566507,1,TRUE
Sphaeralcea coccinea,unun_11,2002,19,0.289910939,0.620798497,0,FALSE
Sphaeralcea coccinea,unun_11,2002,83,0.965237933,0.890664902,1,TRUE
Sphaeralcea coccinea,unun_11,2002,73,0.844237796,0.720078603,1,FALSE
Sphaeralcea coccinea,unun_11,2002,61,0.555384284,0.47115746,1,FALSE
Sphaeralcea coccinea,unun_11,2002,60,0.922479121,0.477800072,1,FALSE
Sphaeralcea coccinea,unun_11,2002,42,0.988422611,0.82704241,1,TRUE
Sphaeralcea coccinea,unun_11,2002,27,0.615788491,0.97028226,1,TRUE
Sphaeralcea coccinea,unun_11,2002,72,0.468793694,0.68994714,0,FALSE
Sphaeralcea coccinea,unun_11,2002,48,0.058363564,0.183171004,1,FALSE
Sphaeralcea coccinea,unun_11,2002,23,0.627847976,0.79498903,1,FALSE
Sphaeralcea coccinea,unun_11,2002,69,0.891553879,0.591998278,1,FALSE
Sphaeralcea coccinea,unun_11,2002,67,0.049792329,0.558860913,1,TRUE
Sphaeralcea coccinea,unun_11,2002,64,0.600566983,0.529508955,1,FALSE
Sphaeralcea coccinea,unun_11,2002,50,0.841257979,0.277678815,1,FALSE
Sphaeralcea coccinea,unun_11,2002,35,0.355473902,0.487278066,1,FALSE
Sphaeralcea coccinea,unun_11,2002,47,0.508071754,0.147454348,1,FALSE
Sphaeralcea coccinea,unun_11,2002,53,0.51793036,0.343642975,1,FALSE
Sphaeralcea coccinea,unun_11,2002,59,0.908118701,0.452663875,1,FALSE
Sphaeralcea coccinea,unun_11,2002,37,0.23613209,0.717457391,1,FALSE
Sphaeralcea coccinea,unun_11,2002,25,0.236776103,0.923767104,1,FALSE
Sphaeralcea coccinea,unun_11,2002,39,0.19384308,0.161383255,1,FALSE
Sphaeralcea coccinea,unun_11,2002,57,0.334714739,0.412245527,1,FALSE
Sphaeralcea coccinea,unun_11,2002,52,0.717942548,0.3056051,1,FALSE
Sphaeralcea coccinea,unun_11,2002,54,0.517226291,0.360715558,0,FALSE
Sphaeralcea coccinea,unun_11,2003,77,0.552199999,0.862300001,0,FALSE
Sphaeralcea coccinea,unun_11,2003,23,0.626299999,0.827600002,1,FALSE
Sphaeralcea coccinea,unun_11,2003,3,0.812699998,0.067999999,1,FALSE
Sphaeralcea coccinea,unun_11,2003,84,0.085000002,0.2632,0,FALSE
Sphaeralcea coccinea,unun_11,2003,28,0.7623,0.986,1,TRUE
Sphaeralcea coccinea,unun_11,2003,60,0.909200001,0.476,0,FALSE
Sphaeralcea coccinea,unun_11,2003,24,0.137400003,0.884000001,1,FALSE
Sphaeralcea coccinea,unun_11,2003,78,0.4019,0.974500003,1,TRUE
Sphaeralcea coccinea,unun_11,2003,83,0.997599999,0.907100001,0,TRUE
Sphaeralcea coccinea,unun_11,2003,69,0.884100003,0.609999999,1,FALSE
Sphaeralcea coccinea,unun_11,2003,70,0.568900002,0.641950002,1,FALSE
Sphaeralcea coccinea,unun_11,2003,61,0.529099999,0.462399999,1,FALSE
Sphaeralcea coccinea,unun_11,2003,25,0.238050002,0.9255,0,FALSE
Sphaeralcea coccinea,unun_11,2003,27,0.617500002,0.9643,1,TRUE
Sphaeralcea coccinea,unun_11,2003,34,0.576667307,0.385688638,1,FALSE
Sphaeralcea coccinea,unun_11,2003,67,0.0368,0.526999999,0,TRUE
Sphaeralcea coccinea,unun_11,2003,73,0.841249999,0.754799998,0,FALSE
Sphaeralcea coccinea,unun_11,2003,30,0.450899998,0.093900001,1,FALSE
Sphaeralcea coccinea,unun_11,2003,68,0.1394,0.587499999,1,FALSE
Sphaeralcea coccinea,unun_11,2003,57,0.308100002,0.412800001,1,FALSE
Sphaeralcea coccinea,unun_11,2003,53,0.497099999,0.348200001,1,FALSE
Sphaeralcea coccinea,unun_11,2003,35,0.3373,0.486199998,1,FALSE
Sphaeralcea coccinea,unun_11,2003,1,0.312930757,0.09053461,0,FALSE
Sphaeralcea coccinea,unun_11,2003,64,0.5799,0.517299999,1,FALSE
Sphaeralcea coccinea,unun_11,2003,4,0.287325,0.173950001,1,FALSE
Sphaeralcea coccinea,unun_11,2003,86,0.2686,0.869699998,1,FALSE
Sphaeralcea coccinea,unun_11,2003,62,0.104800002,0.504600002,0,FALSE
Sphaeralcea coccinea,unun_11,2003,32,0.684443841,0.169250575,1,FALSE
Sphaeralcea coccinea,unun_11,2003,85,0.0034,0.852699999,0,TRUE
Sphaeralcea coccinea,unun_11,2003,50,0.834191593,0.264975551,1,FALSE
Sphaeralcea coccinea,unun_11,2003,33,0.24175,0.29415,1,FALSE
Sphaeralcea coccinea,unun_11,2003,17,0.4475,0.586899998,1,FALSE
Sphaeralcea coccinea,unun_11,2003,55,0.8834,0.368600001,1,FALSE
Sphaeralcea coccinea,unun_11,2003,41,0.713133332,0.602533333,1,FALSE
Sphaeralcea coccinea,unun_11,2003,49,0.992046082,0.168182313,0,TRUE
Sphaeralcea coccinea,unun_11,2003,37,0.222399999,0.725600003,1,FALSE
Sphaeralcea coccinea,unun_11,2003,39,0.198949999,0.171399999,1,FALSE
Sphaeralcea coccinea,unun_11,2003,52,0.707296265,0.301931685,1,FALSE
Sphaeralcea coccinea,unun_11,2003,48,0.057799997,0.163200002,1,FALSE
Sphaeralcea coccinea,unun_11,2003,87,0.7059,0.998900002,0,TRUE
Sphaeralcea coccinea,unun_11,2003,15,0.41655,0.503549998,1,FALSE
Sphaeralcea coccinea,unun_11,2003,59,0.902450001,0.461050002,1,FALSE
Sphaeralcea coccinea,unun_11,2003,42,0.973099998,0.833699999,0,TRUE
Sphaeralcea coccinea,unun_11,2003,12,0.078233333,0.4706,1,FALSE
Sphaeralcea coccinea,unun_11,2003,47,0.494399999,0.140100002,1,FALSE
Sphaeralcea coccinea,unun_11,2004,59,0.905100001,0.459,1,FALSE
Sphaeralcea coccinea,unun_11,2004,27,0.628899999,0.946000001,1,FALSE
Sphaeralcea coccinea,unun_11,2004,90,0.8418,0.804699998,1,FALSE
Sphaeralcea coccinea,unun_11,2004,28,0.7829,0.977800002,1,TRUE
Sphaeralcea coccinea,unun_11,2004,39,0.1738,0.167000001,1,FALSE
Sphaeralcea coccinea,unun_11,2004,57,0.325,0.388500001,1,FALSE
Sphaeralcea coccinea,unun_11,2004,50,0.854300001,0.253499999,1,FALSE
Sphaeralcea coccinea,unun_11,2004,61,0.545000003,0.4617,1,FALSE
Sphaeralcea coccinea,unun_11,2004,37,0.232099999,0.7068,0,FALSE
Sphaeralcea coccinea,unun_11,2004,24,0.160999999,0.861600001,1,FALSE
Sphaeralcea coccinea,unun_11,2004,12,0.086599999,0.487699999,1,FALSE
Sphaeralcea coccinea,unun_11,2004,89,0.3532,0.760600001,1,FALSE
Sphaeralcea coccinea,unun_11,2004,3,0.819699998,0.064500002,1,FALSE
Sphaeralcea coccinea,unun_11,2004,55,0.8947,0.3499,1,FALSE
Sphaeralcea coccinea,unun_11,2004,47,0.489699999,0.1938,0,FALSE
Sphaeralcea coccinea,unun_11,2004,88,0.330299998,0.741499999,1,FALSE
Sphaeralcea coccinea,unun_11,2004,53,0.5215,0.344800001,1,FALSE
Sphaeralcea coccinea,unun_11,2004,69,0.888500001,0.601300001,0,FALSE
Sphaeralcea coccinea,unun_11,2004,78,0.427200003,0.949699999,1,FALSE
Sphaeralcea coccinea,unun_11,2004,41,0.7294,0.580100001,1,FALSE
Sphaeralcea coccinea,unun_11,2005,78,0.4054,0.961899999,0,TRUE
Sphaeralcea coccinea,unun_11,2005,59,0.910300001,0.4533,1,FALSE
Sphaeralcea coccinea,unun_11,2005,41,0.717999999,0.563000001,1,FALSE
Sphaeralcea coccinea,unun_11,2005,47,0.479099998,0.1401,1,FALSE
Sphaeralcea coccinea,unun_11,2005,70,0.572700002,0.631999997,1,FALSE
Sphaeralcea coccinea,unun_11,2005,48,0.037400001,0.158399998,0,TRUE
Sphaeralcea coccinea,unun_11,2005,39,0.195249999,0.150350001,1,FALSE
Sphaeralcea coccinea,unun_11,2005,4,0.302950001,0.173650001,1,FALSE
Sphaeralcea coccinea,unun_11,2005,30,0.466183683,0.080744637,1,FALSE
Sphaeralcea coccinea,unun_11,2005,94,0.6057,0.253,1,FALSE
Sphaeralcea coccinea,unun_11,2005,35,0.348599999,0.483500001,1,FALSE
Sphaeralcea coccinea,unun_11,2005,57,0.3142,0.401399999,1,FALSE
Sphaeralcea coccinea,unun_11,2005,34,0.591499999,0.375800002,1,FALSE
Sphaeralcea coccinea,unun_11,2005,90,0.8247,0.786299999,1,FALSE
Sphaeralcea coccinea,unun_11,2005,86,0.249499999,0.8721,1,FALSE
Sphaeralcea coccinea,unun_11,2005,68,0.1456,0.5733,1,FALSE
Sphaeralcea coccinea,unun_11,2005,50,0.836500002,0.2446,0,FALSE
Sphaeralcea coccinea,unun_11,2005,93,0.976899999,0.248299999,0,TRUE
Sphaeralcea coccinea,unun_11,2005,61,0.5275,0.4628,1,FALSE
Sphaeralcea coccinea,unun_11,2005,64,0.581,0.524000002,1,FALSE
Sphaeralcea coccinea,unun_11,2005,55,0.8581,0.361499999,1,FALSE
Sphaeralcea coccinea,unun_11,2005,15,0.4306,0.505300002,1,FALSE
Sphaeralcea coccinea,unun_11,2005,99,0.039299997,0.693300001,1,TRUE
Sphaeralcea coccinea,unun_11,2005,32,0.715149999,0.180299998,1,FALSE
Sphaeralcea coccinea,unun_11,2005,33,0.206099999,0.306899998,0,FALSE
Sphaeralcea coccinea,unun_11,2005,92,0.005399997,0.2446,0,TRUE
Sphaeralcea coccinea,unun_11,2005,88,0.3044,0.734999999,1,FALSE
Sphaeralcea coccinea,unun_11,2005,98,0.862000002,0.523299999,1,FALSE
Sphaeralcea coccinea,unun_11,2005,53,0.506700001,0.345199999,1,FALSE
Sphaeralcea coccinea,unun_11,2005,27,0.605300003,0.9671,1,TRUE
Sphaeralcea coccinea,unun_11,2005,17,0.432999999,0.581500001,1,FALSE
Sphaeralcea coccinea,unun_11,2005,12,0.068750001,0.464200001,1,FALSE
Sphaeralcea coccinea,unun_11,2005,52,0.707500001,0.293399999,1,FALSE
Sphaeralcea coccinea,unun_11,2005,91,0.119100001,0.119599998,1,FALSE
Sphaeralcea coccinea,unun_11,2005,95,0.376799999,0.4031,0,FALSE
Sphaeralcea coccinea,unun_11,2005,23,0.613899997,0.821200002,0,FALSE
Sphaeralcea coccinea,unun_11,2005,100,0.293600001,0.6946,0,FALSE
Sphaeralcea coccinea,unun_11,2005,24,0.144199999,0.853599999,0,FALSE
Sphaeralcea coccinea,unun_11,2005,96,0.704799996,0.4259,1,FALSE
Sphaeralcea coccinea,unun_11,2005,97,0.7167,0.468699999,0,FALSE
Sphaeralcea coccinea,unun_11,2006,4,0.3124,0.167499998,1,FALSE
Sphaeralcea coccinea,unun_11,2006,41,0.7368,0.569099998,1,FALSE
Sphaeralcea coccinea,unun_11,2006,35,0.3538,0.480599998,1,FALSE
Sphaeralcea coccinea,unun_11,2006,39,0.200649999,0.163200001,1,FALSE
Sphaeralcea coccinea,unun_11,2006,64,0.581900002,0.5339,1,FALSE
Sphaeralcea coccinea,unun_11,2006,47,0.5047,0.1295,1,FALSE
Sphaeralcea coccinea,unun_11,2006,34,0.607400001,0.337300003,1,FALSE
Sphaeralcea coccinea,unun_11,2006,90,0.841,0.7923,0,FALSE
Sphaeralcea coccinea,unun_11,2006,96,0.7023,0.406799998,1,FALSE
Sphaeralcea coccinea,unun_11,2006,102,0.243200002,0.268399999,1,FALSE
Sphaeralcea coccinea,unun_11,2006,98,0.8766,0.511499997,1,FALSE
Sphaeralcea coccinea,unun_11,2006,52,0.709800002,0.291600001,0,FALSE
Sphaeralcea coccinea,unun_11,2006,57,0.351550001,0.364600001,1,FALSE
Sphaeralcea coccinea,unun_11,2006,32,0.729800001,0.157500001,1,FALSE
Sphaeralcea coccinea,unun_11,2006,70,0.5905,0.635500001,0,FALSE
Sphaeralcea coccinea,unun_11,2006,89,0.3625,0.747699998,1,FALSE
Sphaeralcea coccinea,unun_11,2006,30,0.48085,0.087899999,1,FALSE
Sphaeralcea coccinea,unun_11,2006,99,0.035500001,0.6862,1,TRUE
Sphaeralcea coccinea,unun_11,2006,103,0.4363,0.361600001,0,FALSE
Sphaeralcea coccinea,unun_11,2006,12,0.093400003,0.451899999,1,FALSE
Sphaeralcea coccinea,unun_11,2006,28,0.792099999,0.991900001,1,TRUE
Sphaeralcea coccinea,unun_11,2006,27,0.615699999,0.933899998,1,FALSE
Sphaeralcea coccinea,unun_11,2006,55,0.883699997,0.338000001,1,FALSE
Sphaeralcea coccinea,unun_11,2006,15,0.420999998,0.502599998,1,FALSE
Sphaeralcea coccinea,unun_11,2006,101,0.261300001,0.106399999,1,FALSE
Sphaeralcea coccinea,unun_11,2006,3,0.824399999,0.0755,1,FALSE
Sphaeralcea coccinea,unun_11,2006,53,0.516700001,0.329100002,1,FALSE
Sphaeralcea coccinea,unun_11,2007,86,0.253250001,0.87275,1,FALSE
Sphaeralcea coccinea,unun_11,2007,98,0.871699999,0.524300001,0,FALSE
Sphaeralcea coccinea,unun_11,2007,96,0.709800002,0.424400001,1,FALSE
Sphaeralcea coccinea,unun_11,2007,55,0.88895973,0.37437184,1,FALSE
Sphaeralcea coccinea,unun_11,2007,57,0.339499998,0.376750001,1,FALSE
Sphaeralcea coccinea,unun_11,2007,94,0.613299999,0.247599999,1,FALSE
Sphaeralcea coccinea,unun_11,2007,88,0.299250001,0.754699998,1,FALSE
Sphaeralcea coccinea,unun_11,2007,68,0.134350001,0.58165,1,FALSE
Sphaeralcea coccinea,unun_11,2007,64,0.575399996,0.537399998,1,FALSE
Sphaeralcea coccinea,unun_11,2007,89,0.3612,0.774400001,1,FALSE
Sphaeralcea coccinea,unun_11,2007,91,0.125199998,0.132999998,1,FALSE
Sphaeralcea coccinea,unun_11,2007,17,0.4421,0.591399998,0,FALSE
Sphaeralcea coccinea,unun_11,2007,101,0.2464,0.104499998,1,FALSE
Sphaeralcea coccinea,unun_11,2007,47,0.496500002,0.1175,1,FALSE
Sphaeralcea coccinea,unun_11,2007,35,0.358399999,0.495599998,1,FALSE
Sphaeralcea coccinea,unun_11,2007,59,0.91285,0.448599999,1,FALSE
Sphaeralcea coccinea,unun_11,2007,53,0.507833333,0.333033333,1,FALSE
Sphaeralcea coccinea,unun_11,2007,15,0.426350002,0.508449999,1,FALSE
Sphaeralcea coccinea,unun_11,2007,4,0.321466666,0.174733332,1,FALSE
Sphaeralcea coccinea,unun_11,2007,27,0.6246855,0.961707902,1,TRUE
Sphaeralcea coccinea,unun_11,2007,61,0.5273,0.471999998,1,FALSE
Sphaeralcea coccinea,unun_11,2007,41,0.727563055,0.601660478,1,FALSE
Sphaeralcea coccinea,unun_11,2007,39,0.197849999,0.175550002,1,FALSE
Sphaeralcea coccinea,unun_11,2007,34,0.590100002,0.3608,1,FALSE
Sphaeralcea coccinea,unun_11,2007,102,0.237900001,0.290999999,1,FALSE
Sphaeralcea coccinea,unun_11,2007,12,0.096349999,0.474099999,1,FALSE
Sphaeralcea coccinea,unun_11,2007,30,0.464766669,0.093533333,1,FALSE
Sphaeralcea coccinea,unun_11,2007,32,0.72945,0.1721,1,FALSE
Sphaeralcea coccinea,unun_11,2007,28,0.805049999,0.994250001,0,TRUE
Sphaeralcea coccinea,unun_11,2008,102,0.224714002,0.298434182,1,FALSE
Sphaeralcea coccinea,unun_11,2008,61,0.552383489,0.474593235,1,FALSE
Sphaeralcea coccinea,unun_11,2008,114,0.685398421,0.093744738,0,FALSE
Sphaeralcea coccinea,unun_11,2008,64,0.592208919,0.521372316,0,FALSE
Sphaeralcea coccinea,unun_11,2008,104,0.711047849,0.00174525,0,TRUE
Sphaeralcea coccinea,unun_11,2008,113,0.957586238,0.079499665,0,TRUE
Sphaeralcea coccinea,unun_11,2008,109,0.916887199,0.043377566,0,TRUE
Sphaeralcea coccinea,unun_11,2008,47,0.494220496,0.115848272,1,FALSE
Sphaeralcea coccinea,unun_11,2008,101,0.24704996,0.106682101,1,FALSE
Sphaeralcea coccinea,unun_11,2008,88,0.260014246,0.729033497,1,FALSE
Sphaeralcea coccinea,unun_11,2008,59,0.915869573,0.422124809,1,FALSE
Sphaeralcea coccinea,unun_11,2008,57,0.331125871,0.394626298,1,FALSE
Sphaeralcea coccinea,unun_11,2008,110,0.676295923,0.055210817,0,FALSE
Sphaeralcea coccinea,unun_11,2008,111,0.679633506,0.060975736,0,FALSE
Sphaeralcea coccinea,unun_11,2008,112,0.726056255,0.066740651,0,FALSE
Sphaeralcea coccinea,unun_11,2008,89,0.356101,0.767594629,1,FALSE
Sphaeralcea coccinea,unun_11,2008,120,0.257164355,0.395258445,0,FALSE
Sphaeralcea coccinea,unun_11,2008,68,0.152227504,0.578581863,0,FALSE
Sphaeralcea coccinea,unun_11,2008,86,0.261278544,0.868106435,1,FALSE
Sphaeralcea coccinea,unun_11,2008,108,0.905357366,0.037005816,0,TRUE
Sphaeralcea coccinea,unun_11,2008,39,0.164870494,0.170529223,1,FALSE
Sphaeralcea coccinea,unun_11,2008,35,0.35135466,0.491977351,1,FALSE
Sphaeralcea coccinea,unun_11,2008,53,0.515086655,0.338048898,1,FALSE
Sphaeralcea coccinea,unun_11,2008,55,0.883629936,0.345634696,1,FALSE
Sphaeralcea coccinea,unun_11,2008,12,0.093437578,0.472380714,1,FALSE
Sphaeralcea coccinea,unun_11,2008,105,0.720530097,0.008066745,0,TRUE
Sphaeralcea coccinea,unun_11,2008,106,0.826487177,0.014249566,0,TRUE
Sphaeralcea coccinea,unun_11,2008,121,0.005257907,0.644009359,1,TRUE
Sphaeralcea coccinea,unun_11,2008,115,0.670531003,0.096172069,0,FALSE
Sphaeralcea coccinea,unun_11,2008,34,0.602955465,0.356381237,1,FALSE
Sphaeralcea coccinea,unun_11,2008,32,0.693679432,0.160820363,1,FALSE
Sphaeralcea coccinea,unun_11,2008,107,0.798916659,0.028927685,0,TRUE
Sphaeralcea coccinea,unun_11,2008,99,0.005890059,0.662657774,0,TRUE
Sphaeralcea coccinea,unun_11,2008,41,0.725592508,0.565622792,1,FALSE
Sphaeralcea coccinea,unun_11,2008,122,0.673756234,0.801098564,0,FALSE
Sphaeralcea coccinea,unun_11,2008,118,0.663636621,0.17558642,0,FALSE
Sphaeralcea coccinea,unun_11,2008,119,0.00620092,0.277362523,0,TRUE
Sphaeralcea coccinea,unun_11,2008,117,0.918392955,0.137025288,0,FALSE
Sphaeralcea coccinea,unun_11,2008,30,0.450286091,0.094671257,1,FALSE
Sphaeralcea coccinea,unun_11,2008,91,0.134527311,0.117428646,1,FALSE
Sphaeralcea coccinea,unun_11,2008,94,0.615909317,0.230583446,1,FALSE
Sphaeralcea coccinea,unun_11,2008,15,0.420258979,0.517263341,1,FALSE
Sphaeralcea coccinea,unun_11,2008,4,0.303627358,0.185384741,1,FALSE
Sphaeralcea coccinea,unun_11,2008,3,0.807443813,0.067203094,0,TRUE
Sphaeralcea coccinea,unun_11,2008,116,0.676279616,0.105417802,0,FALSE
Sphaeralcea coccinea,unun_11,2008,27,0.6364594,0.950285896,0,TRUE
Sphaeralcea coccinea,unun_11,2009,4,0.304111672,0.18730753,1,FALSE
Sphaeralcea coccinea,unun_11,2009,41,0.718144713,0.582897279,1,FALSE
Sphaeralcea coccinea,unun_11,2009,15,0.415700594,0.505474952,1,FALSE
Sphaeralcea coccinea,unun_11,2009,124,0.903978303,0.571320759,0,FALSE
Sphaeralcea coccinea,unun_11,2009,125,0.546483619,0.952938378,0,TRUE
Sphaeralcea coccinea,unun_11,2009,102,0.234832511,0.283393206,0,FALSE
Sphaeralcea coccinea,unun_11,2009,12,0.075385992,0.460873193,1,FALSE
Sphaeralcea coccinea,unun_11,2009,47,0.496023827,0.142274337,1,FALSE
Sphaeralcea coccinea,unun_11,2009,123,0.853127879,0.123203358,0,FALSE
Sphaeralcea coccinea,unun_11,2009,30,0.459032417,0.085651675,0,FALSE
Sphaeralcea coccinea,unun_11,2009,96,0.683396181,0.411937954,1,FALSE
Sphaeralcea coccinea,unun_11,2009,121,0.023580538,0.632743941,0,TRUE
Sphaeralcea coccinea,unun_11,2009,35,0.341515413,0.488462562,1,FALSE
Sphaeralcea coccinea,unun_11,2009,101,0.239010146,0.110717502,1,FALSE
Sphaeralcea coccinea,unun_11,2009,94,0.609496144,0.2342918,1,FALSE
Sphaeralcea coccinea,unun_11,2009,88,0.298119871,0.738663776,0,FALSE
Sphaeralcea coccinea,unun_11,2009,61,0.551660277,0.493622057,0,FALSE
Sphaeralcea coccinea,unun_11,2009,39,0.165205208,0.183478027,1,FALSE
Sphaeralcea coccinea,unun_11,2009,32,0.71343297,0.162775634,1,FALSE
Sphaeralcea coccinea,unun_11,2009,91,0.128302739,0.119769052,1,FALSE
Sphaeralcea coccinea,unun_11,2009,86,0.254290976,0.85554083,1,FALSE
Sphaeralcea coccinea,unun_11,2009,53,0.500314799,0.354725026,1,FALSE
Sphaeralcea coccinea,unun_11,2009,34,0.595669685,0.357824058,1,FALSE
Sphaeralcea coccinea,unun_11,2009,57,0.336488368,0.371819874,1,FALSE
Sphaeralcea coccinea,unun_11,2009,59,0.927027916,0.421568798,0,FALSE
Sphaeralcea coccinea,unun_11,2009,55,0.897944675,0.346143082,0,FALSE
Sphaeralcea coccinea,unun_19,1997,5,0.110800552,0.538507866,1,FALSE
Sphaeralcea coccinea,unun_19,1997,12,0.028407624,0.900667166,0,TRUE
Sphaeralcea coccinea,unun_19,1997,1,0.172117957,0.003260201,1,TRUE
Sphaeralcea coccinea,unun_19,1997,4,0.587449774,0.33371116,0,FALSE
Sphaeralcea coccinea,unun_19,1997,3,0.558393367,0.275660889,0,FALSE
Sphaeralcea coccinea,unun_19,1997,6,0.838999804,0.673959783,1,FALSE
Sphaeralcea coccinea,unun_19,1997,10,0.032807278,0.836960004,1,TRUE
Sphaeralcea coccinea,unun_19,1997,2,0.202128646,0.262289879,1,FALSE
Sphaeralcea coccinea,unun_19,1997,8,0.305159771,0.714127589,0,FALSE
Sphaeralcea coccinea,unun_19,1997,9,0.280480603,0.734358785,1,FALSE
Sphaeralcea coccinea,unun_19,1997,11,0.352891137,0.892527537,1,FALSE
Sphaeralcea coccinea,unun_19,1997,7,0.400907741,0.703157183,1,FALSE
Sphaeralcea coccinea,unun_19,1998,19,0.677183346,0.855278884,1,FALSE
Sphaeralcea coccinea,unun_19,1998,9,0.290258141,0.738945332,1,FALSE
Sphaeralcea coccinea,unun_19,1998,7,0.38730484,0.723162072,1,FALSE
Sphaeralcea coccinea,unun_19,1998,18,0.21087588,0.696246628,0,FALSE
Sphaeralcea coccinea,unun_19,1998,2,0.19843469,0.262969833,1,FALSE
Sphaeralcea coccinea,unun_19,1998,6,0.842380312,0.697985535,1,FALSE
Sphaeralcea coccinea,unun_19,1998,11,0.348923703,0.905822612,0,FALSE
Sphaeralcea coccinea,unun_19,1998,16,0.902231064,0.367865435,0,FALSE
Sphaeralcea coccinea,unun_19,1998,14,0.243331226,0.039686355,0,TRUE
Sphaeralcea coccinea,unun_19,1998,10,0.033018022,0.846526062,1,TRUE
Sphaeralcea coccinea,unun_19,1998,17,0.267996326,0.468418151,1,FALSE
Sphaeralcea coccinea,unun_19,1998,13,0.306705134,0.027781942,1,TRUE
Sphaeralcea coccinea,unun_19,1998,1,0.178243934,0.008668775,1,TRUE
Sphaeralcea coccinea,unun_19,1998,15,0.634870346,0.293076671,1,FALSE
