Latin.name,Species,SPPcode,Category,Duration,Growth_Habit,Family,Soil,Height.cm,SLA,LWC,CN,wood_density,Seed mass,DispersalSyndrome,Wind,Unassisted,Adhesive,Animal,Ant,Water,Tumbling,Bird,Mammal,Ballistic
bromus_hordeaceus,bromus_hordeaceus,BROHOR,Monocot,Annual,Graminoid,poaceae,s,48.2,235.4,0.6,66.2,NA,1.48,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
bromus_laevipes,bromus_laevipes,BROLAE,Monocot,Perennial,Graminoid,poaceae,n,85.5,329.4,0.75,21.6,NA,4.51,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
bromus_laevipes,bromus_laevipes,BROLAE,Monocot,Perennial,Graminoid,poaceae,s,86.2,299.5,0.74,25.6,NA,4.51,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
bromus_madritensis,bromus_madritensis,BROMAD,Monocot,Annual,Graminoid,poaceae,n,27.8,313.1,0.75,36.2,NA,1.95,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
bromus_madritensis,bromus_madritensis,BROMAD,Monocot,Annual,Graminoid,poaceae,s,19,193.2,0.69,32.7,NA,1.95,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
bromus_vulgaris,bromus_vulgaris,BROVUL,Monocot,Perennial,Graminoid,poaceae,n,27.7,267.6,0.75,14.2,NA,5.75,Wind,1,0,0,0,0,0,0,0,0,0
calamagrostis_ophiditis,calamagrostis_ophiditis,CALOPH,Monocot,,Graminoid,poaceae,s,23.4,38.9,0.34,NA,NA,NA,Wind,1,0,0,0,0,0,0,0,0,0
calandrinia_breweri,calandrinia_breweri,CALBRE,Dicot,Annual,Forb/herb,portulacaceae,n,15.1,276.2,0.91,14.6,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calandrinia_ciliata,calandrinia_ciliata,CALCIL,Dicot,Annual,Forb/herb,portulacaceae,n,8.5,NA,NA,14.9,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calandrinia_ciliata,calandrinia_ciliata,CALCIL,Dicot,Annual,Forb/herb,portulacaceae,s,2.6,195.6,0.89,18.5,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calocedrus_decurrens,calocedrus_decurrens,CALDEC,Gymnosperm,Perennial,Tree,cupressaceae,n,1600,65.4,0.14,46.9,0.53,29.4,Wind,1,0,0,0,0,0,0,0,0,0
calocedrus_decurrens,calocedrus_decurrens,CALDEC,Gymnosperm,Perennial,Tree,cupressaceae,s,972.7,70.5,0.59,76.4,0.57,29.4,Wind,1,0,0,0,0,0,0,0,0,0
calochortus_amabilis,calochortus_amabilis,CALAMA,Monocot,Perennial,Forb/herb,liliaceae,n,19.6,167.5,0.83,20.4,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_amabilis,calochortus_amabilis,CALAMA,Monocot,Perennial,Forb/herb,liliaceae,s,17.5,141.9,0.8,21.5,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_howellii,calochortus_howellii,CALHOW,Monocot,Perennial,Forb/herb,liliaceae,s,15.9,42.4,0.74,38.1,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_luteus,calochortus_luteus,CALLUT,Monocot,Perennial,Forb/herb,liliaceae,n,23.2,204.7,0.84,24.9,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_luteus,calochortus_luteus,CALLUT,Monocot,Perennial,Forb/herb,liliaceae,s,15.8,254.9,0.82,40.2,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_superbus,calochortus_superbus,CALSUP,Monocot,Perennial,Forb/herb,liliaceae,n,27.3,255.4,0.84,31.1,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_superbus,calochortus_superbus,CALSUP,Monocot,Perennial,Forb/herb,liliaceae,s,16.6,236.5,0.82,38.5,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_tolmiei,calochortus_tolmiei,CALTOL,Monocot,Perennial,Forb/herb,liliaceae,n,12.9,139.8,0.82,17.4,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_tolmiei,calochortus_tolmiei,CALTOL,Monocot,Perennial,Forb/herb,liliaceae,s,23.3,115,0.83,26,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calochortus_vestae,calochortus_vestae,CALVES,Monocot,Perennial,Forb/herb,liliaceae,s,38.8,138.4,0.84,32.9,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calycadenia_pauciflora,calycadenia_pauciflora,CALPAU,Dicot,Annual,Forb/herb,asteraceae,s,30,99.7,0.76,23.7,NA,0.84,UnassistedWind,1,1,0,0,0,0,0,0,0,0
calycanthus_occidentalis,calycanthus_occidentalis,CALOCC,Dicot,Perennial,Shrub,calycanthaceae,s,194,115.2,0.62,26.4,0.52,85.72,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
calystegia_collina,calystegia_collina,CALCOL,Dicot,Perennial,"Vine, Forb/herb",convolvulaceae,s,6.5,151.1,0.74,14.6,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
calystegia_occidentalis,calystegia_occidentalis,CALOCC2,Dicot,Perennial,"Vine, Forb/herb",convolvulaceae,s,15.8,183.4,0.84,11.4,NA,7.98,Unassisted,0,1,0,0,0,0,0,0,0,0
calystegia_purpurata,calystegia_purpurata,CALPUR,Dicot,Perennial,"Vine, Forb/herb",convolvulaceae,n,53.1,298.1,0.86,12.4,NA,8.78,Unassisted,0,1,0,0,0,0,0,0,0,0
calystegia_purpurata,calystegia_purpurata,CALPUR,Dicot,Perennial,"Vine, Forb/herb",convolvulaceae,s,115.9,264.5,0.84,11.9,NA,8.78,Unassisted,0,1,0,0,0,0,0,0,0,0
camissonia_graciliflora,camissonia_graciliflora,CAMGRA,Dicot,Annual,Forb/herb,onagraceae,n,5.1,127.9,0.78,17.3,NA,NA,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
camissonia_graciliflora,camissonia_graciliflora,CAMGRA,Dicot,Annual,Forb/herb,onagraceae,s,6.8,151.6,0.8,18.6,NA,NA,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
camissonia_intermedia,camissonia_intermedia,CAMINT,Dicot,Annual,Forb/herb,onagraceae,n,15.8,197.5,0.78,39.6,NA,NA,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
camissonia_intermedia,camissonia_intermedia,CAMINT,Dicot,Annual,Forb/herb,onagraceae,s,16.5,181.2,0.79,62.9,NA,NA,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
campanula_griffinii,campanula_griffinii,CAMGRI,Dicot,Annual,Forb/herb,campanulaceae,s,14.3,NA,NA,NA,NA,NA,UnassistedWind,1,1,0,0,0,0,0,0,0,0
campanula_prenanthoides,campanula_prenanthoides,CAMPRE,Dicot,,Forb/herb,campanulaceae,n,35,595.9,0.86,11.6,NA,0.06,UnassistedWind,1,1,0,0,0,0,0,0,0,0
campanula_scouleri,campanula_scouleri,CAMSCO,Dicot,Perennial,Forb/herb,campanulaceae,n,15.2,453,0.84,17.3,NA,0.2,UnassistedWind,1,1,0,0,0,0,0,0,0,0
cardamine_californica,cardamine_californica,CARCAL,Dicot,Perennial,Forb/herb,brassicaceae,n,37.3,395.2,0.9,10.4,NA,0.85,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
cardamine_californica,cardamine_californica,CARCAL,Dicot,Perennial,Forb/herb,brassicaceae,s,5.2,103.2,0.87,13.6,NA,0.85,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
cardamine_nuttallii,cardamine_nuttallii,CARNUT,Dicot,Perennial,Forb/herb,brassicaceae,n,11.9,403.7,0.91,10.1,NA,NA,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
cardamine_oligosperma,cardamine_oligosperma,CAROLI,Dicot,"Annual, Biennial, Perennial",Forb/herb,brassicaceae,n,15.5,279.6,0.83,9.4,NA,0.15,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
carduus_pycnocephalus,carduus_pycnocephalus,CARPYC,Dicot,Annual,Forb/herb,asteraceae,n,55.8,163,0.9,19,NA,5.73,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
carduus_pycnocephalus,carduus_pycnocephalus,CARPYC,Dicot,Annual,Forb/herb,asteraceae,s,39.6,152.6,0.88,23.1,NA,5.73,AdhesiveWind,1,0,1,0,0,0,0,0,0,0
carex_mendocinensis,carex_mendocinensis,CARMEN,Monocot,Perennial,Graminoid,cyperaceae,s,15.5,79.7,0.61,45.8,NA,NA,UnassistedWindAdhesive,1,1,1,0,0,0,0,0,0,0
castilleja_affinis_ssp_affinis,castilleja_affinis,CASAFF,Dicot,Perennial,"Subshrub, Forb/herb",orobanchaceae,s,25.5,211.7,0.79,23.7,NA,NA,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_attenuata,castilleja_attenuata,CASATT,Dicot,Annual,Forb/herb,orobanchaceae,n,17.1,314.8,0.8,19.1,NA,0.06,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_attenuata,castilleja_attenuata,CASATT,Dicot,Annual,Forb/herb,orobanchaceae,s,17.1,264.8,0.79,NA,NA,0.06,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_densiflora,castilleja_densiflora,CASDEN,Dicot,Annual,Forb/herb,orobanchaceae,n,19.9,285.3,0.85,24,NA,0.03,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_exserta,castilleja_exserta,CASEXS,Dicot,Annual,Forb/herb,orobanchaceae,n,19.3,334.1,0.8,11.9,NA,0.19,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_exserta,castilleja_exserta,CASEXS,Dicot,Annual,Forb/herb,orobanchaceae,s,10.6,239.7,0.77,13.4,NA,0.19,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_foliolosa,castilleja_foliolosa,CASFOL,Dicot,Perennial,"Subshrub, Forb/herb",orobanchaceae,n,40.6,149.8,0.66,19.7,NA,0.25,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_foliolosa,castilleja_foliolosa,CASFOL,Dicot,Perennial,"Subshrub, Forb/herb",orobanchaceae,s,35.8,153.6,0.71,28.6,NA,0.25,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_hispida,castilleja_hispida,CASHIS,Dicot,Perennial,"Subshrub, Forb/herb",orobanchaceae,s,15.4,200.9,0.76,22.8,NA,0.11,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_miniata,castilleja_miniata,CASMIN,Dicot,Perennial,"Subshrub, Forb/herb",orobanchaceae,n,33.4,255.7,0.81,18.5,NA,0.21,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_pruinosa,castilleja_pruinosa,CASPRU,Dicot,Perennial,"Subshrub, Forb/herb",orobanchaceae,s,8.8,177.8,0.82,14.2,NA,0.28,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_rubicundula,castilleja_rubicundula,CASRUB,Dicot,Annual,Forb/herb,orobanchaceae,n,20.8,299.5,0.78,22,NA,NA,UnassistedWind,1,1,0,0,0,0,0,0,0,0
castilleja_rubicundula,castilleja_rubicundula,CASRUB,Dicot,Annual,Forb/herb,orobanchaceae,s,15.1,312.6,0.82,18.9,NA,NA,UnassistedWind,1,1,0,0,0,0,0,0,0,0
ceanothus_confusus,ceanothus_confusus,CEACON,Dicot,Perennial,"Subshrub, Shrub",rhamnaceae,s,10.6,25.7,0.5,41.5,0.67,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_cordulatus,ceanothus_cordulatus,CEACOR,Dicot,Perennial,Shrub,rhamnaceae,s,63.2,97.1,0.56,22.6,0.62,3.7,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_cordulatus,ceanothus_cordulatus,CEACOR,Dicot,Perennial,Shrub,rhamnaceae,n,96.9,96.2,0.53,18.9,0.52,3.7,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_cuneatus,ceanothus_cuneatus,CEACUN,Dicot,Perennial,Shrub,rhamnaceae,s,131.5,40.6,0.6,22.5,0.65,5.31,BallisticAntUnassisted,0,1,0,0,1,0,0,0,0,1
ceanothus_cuneatus,ceanothus_cuneatus,CEACUN,Dicot,Perennial,Shrub,rhamnaceae,n,98.5,62.7,0.61,22.2,0.59,5.31,BallisticAntUnassisted,0,1,0,0,1,0,0,0,0,1
ceanothus_divergens,ceanothus_divergens,CEADIV,Dicot,Perennial,Shrub,rhamnaceae,n,70,28.1,0.36,32.9,0.67,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_foliosus_var_medius,ceanothus_foliosus,CEAFOL,Dicot,Perennial,"Subshrub, Shrub",rhamnaceae,s,93.3,52.3,0.48,32.8,0.7,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_foliosus_var_medius,ceanothus_foliosus,CEAFOL,Dicot,Perennial,"Subshrub, Shrub",rhamnaceae,n,65.1,71.9,0.53,33.1,NA,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_integerrimus,ceanothus_integerrimus,CEAINT,Dicot,Perennial,Shrub,rhamnaceae,n,142.3,188,0.68,14.6,0.74,6.3,BallisticBirdMammal,0,0,0,0,0,0,0,1,1,1
ceanothus_integerrimus,ceanothus_integerrimus,CEAINT,Dicot,Perennial,Shrub,rhamnaceae,s,245,151.5,0.62,18.9,0.57,6.3,BallisticBirdMammal,0,0,0,0,0,0,0,1,1,1
ceanothus_jepsonii,ceanothus_jepsonii,CEAJEP,Dicot,Perennial,Shrub,rhamnaceae,s,94,35.5,0.41,34.2,1.18,4.64,BallisticBirdMammalUnassisted,0,1,0,0,0,0,0,1,1,1
ceanothus_lemmonii,ceanothus_lemmonii,CEALEM,Dicot,Perennial,Shrub,rhamnaceae,n,78,81.4,0.5,38.3,0.64,4.35,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_lemmonii,ceanothus_lemmonii,CEALEM,Dicot,Perennial,Shrub,rhamnaceae,s,143.5,85.7,0.54,25.3,0.57,4.35,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_leucodermis,ceanothus_leucodermis,CEALEU,Dicot,Perennial,Shrub,rhamnaceae,n,387.5,49.6,0.56,28.1,0.64,7.6,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_masonii,ceanothus_masonii,CEAMAS,Dicot,Perennial,"Subshrub, Shrub",rhamnaceae,n,114.5,33.8,0.51,41.3,0.6,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_oliganthus,ceanothus_oliganthus,CEAOLI,Dicot,Perennial,Shrub,rhamnaceae,n,455,67.8,0.51,25.1,0.49,3.38,BallisticBirdMammalUnassisted,0,1,0,0,0,0,0,1,1,1
ceanothus_papillosus_var_papillosus,ceanothus_papillosus,CEAPAP,Dicot,Perennial,Shrub,rhamnaceae,s,140,52.4,0.49,31.5,0.66,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_papillosus_var_papillosus,ceanothus_papillosus,CEAPAP,Dicot,Perennial,Shrub,rhamnaceae,n,219,72.7,0.57,28.2,0.6,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_prostratus,ceanothus_prostratus,CEAPRO,Dicot,Perennial,"Shrub, Subshrub",rhamnaceae,s,7.4,42.3,0.6,30.3,0.58,10,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_prostratus,ceanothus_prostratus,CEAPRO,Dicot,Perennial,"Shrub, Subshrub",rhamnaceae,n,5.3,44.2,0.59,31.9,0.57,10,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_pumilus,ceanothus_pumilus,CEAPUM,Dicot,Perennial,"Shrub, Subshrub",rhamnaceae,s,7.9,55.5,0.63,26,NA,5.27,BallisticBirdMammalUnassisted,0,1,0,0,0,0,0,1,1,1
ceanothus_roderickii,ceanothus_roderickii,CEAROD,Dicot,Perennial,Shrub,rhamnaceae,s,23.4,21.4,0.4,54.1,0.69,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_thyrsiflorus,ceanothus_thyrsiflorus,CEATHY,Dicot,Perennial,"Tree, Shrub",rhamnaceae,s,235,89.4,0.64,24.4,0.59,2.11,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ceanothus_velutinus,ceanothus_velutinus,CEAVEL,Dicot,Perennial,"Tree, Shrub",rhamnaceae,n,166,122.6,0.68,23.4,0.56,5.49,BallisticBirdMammal,0,0,0,0,0,0,0,1,1,1
centaurea_melitensis,centaurea_melitensis,CENMEL,Dicot,"Annual, Biennial",Forb/herb,asteraceae,n,64,202.5,0.78,47.4,NA,1.39,WindAnt,1,0,0,0,1,0,0,0,0,0
centaurea_melitensis,centaurea_melitensis,CENMEL,Dicot,"Annual, Biennial",Forb/herb,asteraceae,s,35,147.1,0.72,21.3,NA,1.39,WindAnt,1,0,0,0,1,0,0,0,0,0
centaurea_solstitialis,centaurea_solstitialis,CENSOL,Dicot,Annual,Forb/herb,asteraceae,n,100.1,206.1,0.83,17.4,NA,3,WindAnt,1,0,0,0,1,0,0,0,0,0
centaurea_solstitialis,centaurea_solstitialis,CENSOL,Dicot,Annual,Forb/herb,asteraceae,s,71.4,212.8,0.83,31.5,NA,3,WindAnt,1,0,0,0,1,0,0,0,0,0
centaurium_muehlenbergi,centaurium_muehlenbergi,CENMUE,Dicot,,Forb/herb,gentianaceae,n,11.1,NA,NA,22.9,NA,NA,WindAnt,1,0,0,0,1,0,0,0,0,0
centaurium_muehlenbergi,centaurium_muehlenbergi,CENMUE,Dicot,Annual_Biennial,Forb/herb,gentianaceae,s,25.8,904.6,0.75,44.7,NA,NA,WindAnt,1,0,0,0,1,0,0,0,0,0
centaurium_trichanthum,centaurium_trichanthum,CENTRI,Dicot,Annual,Forb/herb,gentianaceae,n,5.6,583.6,0.9,19.8,NA,NA,WindAnt,1,0,0,0,1,0,0,0,0,0
centaurium_trichanthum,centaurium_trichanthum,CENTRI,Dicot,Annual,Forb/herb,gentianaceae,s,8.1,578.2,0.9,20.9,NA,NA,WindAnt,1,0,0,0,1,0,0,0,0,0
cerastium_arvense,cerastium_arvense,CERARV,Dicot,Perennial,Forb/herb,caryophyllaceae,s,17.2,154.1,0.7,19.3,NA,0.21,UnassistedWind,1,1,0,0,0,0,0,0,0,0
cerastium_glomeratum,cerastium_glomeratum,CERGLO,Dicot,Annual,Forb/herb,caryophyllaceae,n,21.1,245.5,0.85,33.1,NA,0.05,UnassistedWind,1,1,0,0,0,0,0,0,0,0
cerastium_glomeratum,cerastium_glomeratum,CERGLO,Dicot,Annual,Forb/herb,caryophyllaceae,s,21.6,288.1,0.85,24.5,NA,0.05,UnassistedWind,1,1,0,0,0,0,0,0,0,0
cercis_occidentalis,cercis_occidentalis,CEROCC,Dicot,Perennial,shrub,fabaceae,s,234,120.5,0.64,22.8,0.59,37,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cercis_occidentalis,cercis_occidentalis,CEROCC,Dicot,Perennial,shrub,fabaceae,n,2.7,143.3,0.61,26.6,0.57,37,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cercocarpus_betuloides,cercocarpus_betuloides,CERBET,Dicot,Shrub,Forb/herb,rosaceae,s,217.9,59,0.53,25.1,0.81,16.6,Wind,1,0,0,0,0,0,0,0,0,0
cercocarpus_betuloides,cercocarpus_betuloides,CERBET,Dicot,Shrub,Forb/herb,rosaceae,n,288,141.4,0.53,17.8,0.74,16.6,Wind,1,0,0,0,0,0,0,0,0,0
chaenactis_glabriuscula,chaenactis_glabriuscula,CHAGLA,Dicot,Annual,Forb/herb,asteraceae,s,8.7,180.6,0.84,30.1,NA,0.28,Unassisted,0,1,0,0,0,0,0,0,0,0
chamaebatia_foliolsa,chamaebatia_foliolsa,CHAFOL,Dicot,Perennial,shrub,rosaceae,n,30.4,71.7,0.5,29.1,0.62,NA,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chamomilla_suaveolens,chamomilla_suaveolens,CHASUA,Dicot,Annual,Forb/herb,asteraceae,n,6.1,198.3,0.72,12.2,NA,NA,Adhesive,0,0,1,0,0,0,0,0,0,0
chimaphila_menziesii,chimaphila_menziesii,CHIMEN,Dicot,Perennial,Subshrub,ericaceae,n,8.9,120.7,0.7,20.9,NA,0,Unassisted,0,1,0,0,0,0,0,0,0,0
chimaphila_umbellata,chimaphila_umbellata,CHIUMB,Dicot,Perennial,Subshrub,ericaceae,n,22.9,74,0.6,45.1,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
chimaphila_umbellata,chimaphila_umbellata,CHIUMB,Dicot,Perennial,Subshrub,ericaceae,s,7.2,108,0.7,42.5,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
chlorogalum_pomeridianum,chlorogalum_pomeridianum,CHLPOM,Monocot,Perennial,Forb/herb,liliaceae,n,39.3,141.8,0.81,23.3,NA,7.01,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
chlorogalum_pomeridianum,chlorogalum_pomeridianum,CHLPOM,Monocot,Perennial,Forb/herb,liliaceae,s,281.7,111.5,0.73,13.5,NA,7.01,UnassistedBallistic,0,1,0,0,0,0,0,0,0,1
chorizanthe_membranacea,chorizanthe_membranacea,CHOMEM,Dicot,Annual,Forb/herb,polygonaceae,n,25.2,142.8,0.71,36.8,NA,1.54,Unassisted,0,1,0,0,0,0,0,0,0,0
chorizanthe_membranacea,chorizanthe_membranacea,CHOMEM,Dicot,Annual,Forb/herb,polygonaceae,s,26.1,112.4,0.68,32.6,NA,1.54,Unassisted,0,1,0,0,0,0,0,0,0,0
chorizanthe_polygonoides,chorizanthe_polygonoides,CHOPOL,Dicot,Annual,Forb/herb,polygonaceae,s,0.9,130.1,0.64,101.7,NA,NA,Unassisted,0,1,0,0,0,0,0,0,0,0
chrysolepis_chrysophylla_var_chrysophylla,chrysolepis_chrysophylla,CHRCHR,Dicot,Perennial,"Tree, Shrub",fagaceae,n,700,64.7,0.51,57.8,0.55,NA,Mammal,0,0,0,0,0,0,0,0,1,0
chrysolepis_sempervirens,chrysolepis_sempervirens,CHRSEM,Dicot,Perennial,Shrub,fagaceae,n,113.6,60.6,0.56,41.1,0.48,222,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrysothamnus_nauseosus,chrysothamnus_nauseosus,CHRNAU,Dicot,Perennial,shrub,asteraceae,s,38,70.9,0.57,27.5,0.6,0.75,No_Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
circaea_alpina_ssp_pacifica,circaea_alpina,CIRALP,Dicot,Perennial,Forb/herb,onagraceae,n,8,563.5,0.89,15.2,NA,NA,Adhesive,0,0,1,0,0,0,0,0,0,0
cirsium_vulgare,cirsium_vulgare,CIRVUL,Dicot,Biennial,Forb/herb,asteraceae,n,79.9,143.2,0.88,28.8,NA,2.9,WindAnt,1,0,0,0,1,0,0,0,0,0
clarkia_concinna,clarkia_concinna,CLACON,Dicot,Annual,Forb/herb,onagraceae,n,15.8,141.7,0.81,46.5,NA,0.28,Unassisted,0,1,0,0,0,0,0,0,0,0
clarkia_concinna,clarkia_concinna,CLACON,Dicot,Annual,Forb/herb,onagraceae,s,21.5,179.7,0.81,42.2,NA,0.28,Unassisted,0,1,0,0,0,0,0,0,0,0
clarkia_gracilis,clarkia_gracilis,CLAGRA,Dicot,Annual,Forb/herb,onagraceae,n,17,159,0.76,21,NA,0.43,Unassisted,0,1,0,0,0,0,0,0,0,0
clarkia_gracilis,clarkia_gracilis,CLAGRA,Dicot,Annual,Forb/herb,onagraceae,s,33.5,207.2,0.85,16.2,NA,0.43,Unassisted,0,1,0,0,0,0,0,0,0,0
clarkia_purpurea,clarkia_purpurea,CLAPUR,Dicot,Annual,Forb/herb,onagraceae,n,21.5,147.7,0.81,21.3,NA,0.12,Unassisted,0,1,0,0,0,0,0,0,0,0
clarkia_purpurea,clarkia_purpurea,CLAPUR,Dicot,Annual,Forb/herb,onagraceae,s,16.2,151.9,0.81,13.9,NA,0.12,Unassisted,0,1,0,0,0,0,0,0,0,0
clarkia_rhomboidea,clarkia_rhomboidea,CLARHO,Dicot,Annual,Forb/herb,onagraceae,n,31.5,NA,NA,13.7,NA,0.39,Unassisted,0,1,0,0,0,0,0,0,0,0
claytonia_exigua,claytonia_exigua,CLAEXI,Dicot,Annual,Forb/herb,portulacaceae,n,3.8,169.1,0.93,61.1,NA,0.46,Ant,0,0,0,0,1,0,0,0,0,0
claytonia_exigua,claytonia_exigua,CLAEXI,Dicot,Annual,Forb/herb,portulacaceae,s,2.2,190,0.93,24.3,NA,0.46,Ant,0,0,0,0,1,0,0,0,0,0
claytonia_lanceolata,claytonia_lanceolata,CLALAN,Dicot,Perennial,Forb/herb,portulacaceae,n,4.9,1312.2,0.97,6.2,NA,1.11,Ant,0,0,0,0,1,0,0,0,0,0
claytonia_parviflora,claytonia_parviflora,CLAPAR,Dicot,Annual,Forb/herb,portulacaceae,n,8.5,399.1,0.95,15.2,NA,0.22,Ant,0,0,0,0,1,0,0,0,0,0
claytonia_parviflora,claytonia_parviflora,CLAPAR,Dicot,Annual,Forb/herb,portulacaceae,s,8.6,412.2,0.92,10.8,NA,0.22,Ant,0,0,0,0,1,0,0,0,0,0
claytonia_perfoliata,claytonia_perfoliata,CLAPER,Dicot,"Annual, Perennial",Forb/herb,portulacaceae,n,32.5,685.5,0.93,10.9,NA,0.79,Ant,0,0,0,0,1,0,0,0,0,0
claytonia_perfoliata,claytonia_perfoliata,CLAPER,Dicot,"Annual, Perennial",Forb/herb,portulacaceae,s,5.2,732.9,0.96,15.3,NA,0.79,Ant,0,0,0,0,1,0,0,0,0,0
claytonia_sibirica,claytonia_sibirica,CLASIB,Dicot,"Annual, Perennial",Forb/herb,portulacaceae,n,17.3,783.8,0.93,11.6,NA,1.23,Ant,0,0,0,0,1,0,0,0,0,0
clematis_lasiantha,clematis_lasiantha,CLELAS,Dicot,Perennial,Vine,ranunculaceae,n,264.4,114,0.62,21.1,NA,3.9,Wind,1,0,0,0,0,0,0,0,0,0
clintonia_uniflora,clintonia_uniflora,CLIUNI,Monocot,Perennial,Forb/herb,liliaceae,n,5,334.2,0.92,17.9,NA,4.82,BirdMammal,0,0,0,0,0,0,0,1,1,0
collinsia_heterophylla,collinsia_heterophylla,COLHET,Dicot,Annual,Forb/herb,scrophulariaceae,n,38.4,218,0.8,34.9,NA,0.8,Unassisted,0,1,0,0,0,0,0,0,0,0
collinsia_rattanii,collinsia_rattanii,COLRAT,Dicot,Annual,Forb/herb,scrophulariaceae,s,5.9,123.4,0.79,20.7,NA,0.93,Unassisted,0,1,0,0,0,0,0,0,0,0
collinsia_sparsiflora,collinsia_sparsiflora,COLSPA,Dicot,Annual,Forb/herb,scrophulariaceae,n,15.7,276.8,0.86,18.5,NA,0.71,Unassisted,0,1,0,0,0,0,0,0,0,0
collinsia_sparsiflora,collinsia_sparsiflora,COLSPA,Dicot,Annual,Forb/herb,scrophulariaceae,s,9.8,227.9,0.85,9.7,NA,0.71,Unassisted,0,1,0,0,0,0,0,0,0,0
collomia_diversifolia,collomia_diversifolia,COLDIV,Dicot,Annual,Forb/herb,polemoniaceae,s,2.1,134.6,0.86,19.4,NA,1.22,BallisticUnassistedAdhesive,0,1,1,0,0,0,0,0,0,1
